Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,SMS.I-1:-2 (pct)  (silt),SMS.I-1:-8 (pct)  (silt),SMS.I-1:-20 (pct)  (silt),STO.I-1:-2 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,BATT.I-1 (volt) 
820,2010-06-02,,0,29.7,6.4,10.7,5.1,8.1,0,19.4,20.8,10.4,7.4,7.1,5.2,0.1,0.1,0.2,11.33,12.03,7.42,12.82
820,2010-06-03,,0,29.7,13,15.6,4.5,10.9,0,20.3,20.9,11,9.9,8.8,5.5,0.1,0.1,0.1,11.67,12.04,7.66,12.84
820,2010-06-04,,0,29.7,14.3,17.6,10.7,13.8,0,19.7,21.1,11.1,10.7,9.8,6.1,0.1,0.1,0.1,6.92,12.08,7.69,12.84
820,2010-06-05,,0,29.7,9.7,19,9.8,14.4,0,19.4,20.2,10.6,11.5,10.5,6.8,0.1,0.1,0.1,6.82,11.61,7.47,12.84
820,2010-06-06,,0,29.7,12.8,18.7,8.3,13.8,0,18.6,20.2,10.7,12.2,11.4,7.3,0.1,0.1,0.1,6.49,11.63,7.52,12.84
820,2010-06-07,,0,29.7,13.1,24,12.3,18,0,19.1,19.9,10.8,13.4,12.4,7.9,0.1,0.1,0.1,6.68,11.43,7.55,12.84
820,2010-06-08,,0,29.9,7.5,21.9,7.5,14.8,0,19.3,19.3,10.7,12.7,12.5,8.5,0.1,0.1,0.1,6.76,11.11,7.48,12.82
820,2010-06-09,,0,30.1,12.6,17.3,4.4,11.6,0,18.9,19.2,10.5,12.7,12.4,8.7,0.1,0.1,0.1,6.59,11.08,7.43,12.83
820,2010-06-10,,0,30.1,8.4,20.6,8.2,15.4,0,18.1,19.2,11,12.4,12.2,8.9,0.1,0.1,0.1,6.33,11.09,7.62,12.81
820,2010-06-11,,0,30.1,3.8,15.2,3,9.5,0,18.3,18.9,10.3,9.8,10.8,8.9,0.1,0.1,0.1,6.41,11,7.34,12.81
820,2010-06-12,,0,30.5,2.7,7.9,1.8,4.2,0,19.3,18.1,10.4,7.3,8.9,8.4,0.1,0.1,0.1,8.47,10.66,7.38,12.71
820,2010-06-13,,0,30.8,2.7,6.3,1.3,3.7,0,19.4,21.2,10.4,7.4,8,7.7,0.1,0.1,0.1,8.51,12.21,7.4,12.79
820,2010-06-14,,0,31,3.1,9,2.3,4.3,0,18.9,22.3,10.1,7.5,8.1,7.3,0.1,0.1,0.1,11.05,12.76,7.3,12.8
820,2010-06-15,,0,31,5.3,15,1.7,7.9,0,17.5,22.1,10.2,9.6,9.4,7.2,0.1,0.1,0.2,10.35,12.63,7.32,12.82
820,2010-06-16,,0,31,13.7,19.2,4.7,13.3,0,16.4,21.1,10.4,11.7,10.5,7.5,0.1,0.1,0.1,9.81,12.11,7.39,12.84
820,2010-06-17,,0,31,1.9,17.1,1.9,10.9,0,15,20.3,10.3,9,9.9,8,0.1,0.1,0.1,9.23,11.72,7.36,12.79
820,2010-06-18,,0,31,6.2,12.7,1.4,7.1,0,14.1,20.1,10.3,9.7,10,7.9,0.1,0.1,0.1,8.83,11.58,7.36,12.8
820,2010-06-19,,0,31,13.6,19.2,4.6,13.3,0,12.7,19.2,10.7,11.2,10.7,8,0.1,0.1,0.1,8.25,11.12,7.49,12.82
820,2010-06-20,,0,31,11.9,20.1,10.2,15.3,0,11.8,19,10.9,11.6,11.3,8.3,0.1,0.1,0.1,7.88,11.02,7.59,12.81
820,2010-06-21,,0,31,11.4,19.5,10,14.9,0,10.1,18.3,10.8,11.8,11.6,8.6,0.1,0.1,0.1,7.21,10.68,7.55,12.81
820,2010-06-22,,0,31,10.4,18.2,7.6,13.3,0,8.6,17.8,9.8,11.8,11.7,8.9,0.1,0.1,0.1,6.65,10.45,7.15,12.82
820,2010-06-23,,0,31,8.9,18,7.3,12.4,0,6.5,17.1,10.7,11.9,11.8,9,0.2,0.1,0.1,5.88,10.1,7.51,12.82
820,2010-06-24,,0,31,13.1,22.5,6.9,15.1,0,5.7,16.2,10.4,12.5,11.9,9.1,0.1,0.1,0.1,5.6,9.7,7.36,12.84
820,2010-06-25,,0,31,15.5,23.6,10,17.6,0,3.4,15.1,9.5,12.8,12.3,9.3,0.2,0.1,0.1,4.82,9.22,7.04,12.83
820,2010-06-26,,0,31,16.4,23.8,14.5,18.5,0,3,14.2,9.5,13.4,12.6,9.5,0.2,0.1,0.1,4.66,8.83,7.04,12.83
820,2010-06-27,,0,31,10.5,20.7,9.6,15.5,0,1.5,13.3,9.2,13.1,12.8,9.8,0.2,0.1,0.2,4.18,8.46,6.89,12.82
820,2010-06-28,,0,31,12.3,21.6,8.1,14.7,0,0.7,12.6,10,12.8,12.7,9.9,0.2,0.1,0.1,3.93,8.16,7.19,12.81
820,2010-06-29,,0,31,15.1,24.5,10.3,17.6,0,1,11.4,9.4,13.3,12.9,9.9,0.2,0.1,0.1,4.04,7.68,6.98,12.82
820,2010-06-30,,0,31,18.2,23.8,11.5,17,0,0.1,10.7,9.3,12.8,12.5,10,0.2,0.1,0.1,3.76,7.42,6.93,12.82
820,2010-07-01,,0,31,12.7,22.5,10.7,15.9,0,0.6,10.1,8.6,12.3,12.3,10.1,0.2,0.1,0.2,3.91,7.22,6.66,12.82
820,2010-07-02,,0,31,15.7,23.4,10.7,17.6,0,0,8.5,8.6,13.8,12.9,10.1,0.2,0.2,0.1,3.41,6.58,6.69,12.84
820,2010-07-03,,0,31,14.3,21.9,11.9,17.4,0,1.8,8.6,8.9,12.6,12.5,10.2,0.1,0.1,0.1,4.29,6.64,6.77,12.82
820,2010-07-04,,0,31,8.1,18.8,8.2,13.9,0,1.9,7.8,8.3,13.2,12.6,10.1,0.1,0.1,0.1,4.31,6.36,6.57,12.81
820,2010-07-05,,0,31,8.4,14.8,5.7,10,0,1.3,7.3,8.6,11.8,12.2,10.1,0.1,0.1,0.1,4.15,6.19,6.67,12.8
820,2010-07-06,,0,31,12.5,20,6.1,13.5,0,0.1,6.3,8.3,12.3,12.2,10,0.2,0.2,0.1,3.75,5.81,6.56,12.81
820,2010-07-07,,0,31,11,19.7,8.9,14.9,0,0.4,5.9,8.3,13,12.5,10,0.2,0.2,0.1,3.83,5.66,6.58,12.82
820,2010-07-08,,0,31,9.6,21.1,7.4,13.9,0,1,5.6,7.8,13.3,12.7,10,0.1,0.2,0.1,4.02,5.57,6.39,12.82
820,2010-07-09,,0,31,13.4,22.1,8.9,15.1,0,0.6,5.6,7.4,13.4,12.8,10.2,0.1,0.2,0.1,3.9,5.57,6.23,12.82
820,2010-07-10,,0,31.1,7.9,22.9,7.9,14.9,0,1.1,5.2,7.5,13.3,12.6,10.2,0.1,0.2,0.1,4.06,5.44,6.26,12.82
820,2010-07-11,,0,31.1,13.6,23.1,7.4,16.4,0,1.2,4.7,7.1,13.8,13,10.3,0.1,0.2,0.1,4.09,5.25,6.13,12.83
820,2010-07-12,,0,31.1,11.9,21.1,10.2,15.6,0,0,4.4,7.2,13.1,12.9,10.4,0.2,0.2,0.1,3.66,5.14,6.17,12.82
820,2010-07-13,,0,31.1,16.5,23.3,11.4,18.5,0,0,5,6.9,14.2,13.3,10.4,0.2,0.2,0.1,3.63,5.35,6.06,12.83
820,2010-07-14,,0,31.1,15.2,23.5,12.8,17.9,0,0.8,5.4,6.7,14.3,13.6,10.6,0.1,0.1,0.1,3.95,5.48,5.99,12.82
820,2010-07-15,,0,31.1,13.4,22,11.4,16.3,0,0,4,6.3,14.2,13.7,10.8,0.1,0.2,0.1,3.67,5.02,5.83,12.82
820,2010-07-16,,0,31.1,13.9,24.2,11.3,18.1,0,0,4.1,5.8,14.2,13.8,10.9,0.2,0.2,0.1,3.62,5.04,5.65,12.82
820,2010-07-17,,0,31.1,19.3,28.1,13.6,20.9,0,0,3.4,5.4,15.1,14,10.9,0.1,0.2,0.1,3.69,4.82,5.53,12.83
820,2010-07-18,,0,31.1,15.1,24.8,14.7,19.4,0,1.4,3.6,5.4,14.7,13.9,11.1,0.1,0.2,0.1,4.14,4.87,5.51,12.83
820,2010-07-19,,0,31.1,17.5,26.1,13.6,20,0,1.7,3.2,4.7,15.4,14.3,11.1,0.1,0.2,0.2,4.23,4.74,5.27,12.83
820,2010-07-20,,0,31.1,14.8,24.7,13.7,19.3,0,1.1,4.1,4.9,15.2,14.5,11.3,0.1,0.2,0.1,4.04,5.03,5.35,12.82
820,2010-07-21,,0,31.1,14.2,25.3,11.6,18.2,0,0,4.4,4.7,15.8,14.5,11.4,0.1,0.1,0.1,3.62,5.14,5.28,12.83
820,2010-07-22,,0,31.3,17.8,23.5,11.2,18.2,0,0,2.7,3.8,15.1,14.3,11.5,0.1,0.2,0.2,3.62,4.57,4.95,12.81
820,2010-07-23,,0,31.3,14.2,24.1,12.3,18.2,0,0.4,3.4,4.1,14.5,14.4,11.6,0.1,0.2,0.1,3.82,4.8,5.06,12.82
820,2010-07-24,,0,31.3,13,24.3,12.5,17.8,0,0.2,3,3.4,14.4,14.2,11.5,0.1,0.2,0.2,3.77,4.68,4.85,12.82
820,2010-07-25,,0,31.3,13.6,25.9,11.5,18.5,0,0,3,3.4,14.6,14.2,11.5,0.1,0.2,0.1,3.63,4.68,4.84,12.83
820,2010-07-26,,0,31.3,15.7,26.1,12.6,19.4,0,0.5,3.6,3,15,14.3,11.5,0.1,0.2,0.1,3.87,4.85,4.69,12.83
820,2010-07-27,,0,31.3,10.8,25.4,9.6,16.1,0,0,3,3.3,13.7,13.7,11.5,0.1,0.2,0.1,3.62,4.68,4.79,12.79
820,2010-07-28,,0,31.3,13.5,23.2,9.6,16.1,0,0,3.1,2.4,14.4,13.8,11.4,0.1,0.2,0.2,3.43,4.71,4.51,12.83
820,2010-07-29,,0,31.4,14.5,24.3,10.9,16.8,0,0,2.3,2.9,14.5,13.9,11.4,0.1,0.2,0.1,3.38,4.45,4.66,12.83
820,2010-07-30,,0,31.4,14.5,22,12.5,16.2,0,0,3,2.1,14.1,13.8,11.5,0.1,0.2,0.2,3.6,4.67,4.41,12.83
820,2010-07-31,,0,31.4,15.4,24.7,10.9,17.9,0,0,3.3,1.8,14.8,14.2,11.4,0.1,0.2,0.2,3.56,4.75,4.3,12.83
820,2010-08-01,,0,31.4,13.9,25.4,13,17.8,0,0.3,3.2,1.9,14.7,14,11.5,0.1,0.2,0.1,3.8,4.73,4.32,12.83
820,2010-08-02,,0,31.4,14.5,24.1,12.9,17.7,0,0.2,2.5,1.5,15.5,14.6,11.6,0.1,0.2,0.2,3.77,4.49,4.21,12.83
820,2010-08-03,,0,31.4,13.3,25.1,11.8,18,0,0.4,3.6,1.9,15.5,14.6,11.7,0.1,0.2,0.1,3.81,4.87,4.33,12.84
820,2010-08-04,,0,31.4,15.6,24.5,13.2,18.9,0,0,2.7,1.5,15.7,15,11.9,0.2,0.2,0.1,3.34,4.57,4.21,12.83
820,2010-08-05,,0,33,11.2,21.3,7.5,13.7,0,30.3,24.8,0.7,9.5,11.2,11.7,0.1,0.2,0.2,17.95,14.12,3.95,12.8
820,2010-08-06,,0,33.6,14.2,22.1,8.1,14.7,0,19.6,20.8,0.8,13.7,13,11.1,0.1,0.1,0.2,11.23,11.88,3.99,12.83
820,2010-08-07,,0,33.6,14.2,23,10.4,16.3,0,17.5,18.9,1.5,14.4,14.1,11.4,0.1,0.1,0.1,10.27,10.93,4.21,12.83
820,2010-08-08,,0,33.6,7.8,20.9,7.7,14.8,0,16.4,17.6,0.7,13.4,13.8,11.7,0.1,0.1,0.2,9.77,10.3,3.94,12.82
820,2010-08-09,,0,33.7,12.2,20.4,7.3,13.7,0,15.4,16.7,1,13.5,13.7,11.7,0.1,0.1,0.2,9.33,9.89,4.03,12.83
820,2010-08-10,,0,33.7,14.8,19.3,7.3,13.6,0,13.9,15.8,1.3,13.3,13.7,11.7,0.1,0.1,0.1,8.72,9.48,4.16,12.82
820,2010-08-11,,0,33.7,14.7,20.7,8.4,16.2,0,13.1,14.6,0.8,13.7,13.8,11.7,0.1,0.1,0.2,8.36,9,3.97,12.83
820,2010-08-12,,0,33.7,13,21.4,11.4,16.2,0,12.1,13.8,1.6,13.5,13.8,11.7,0.1,0.1,0.1,7.98,8.66,4.23,12.83
820,2010-08-13,,0,33.7,8.7,18.2,8,13.8,0,11.4,13.1,1.1,13,13.7,11.7,0.1,0.1,0.2,7.71,8.34,4.06,12.82
820,2010-08-14,,0,33.7,12.9,20.9,6.1,14.3,0,10.7,12.7,1,13.3,13.7,11.6,0.1,0.1,0.2,7.42,8.18,4.05,12.82
820,2010-08-15,,0,33.7,13.1,21.8,9.1,15.3,0,9.7,11.4,1,13.6,13.9,11.7,0.1,0.1,0.2,7.04,7.7,4.05,12.82
820,2010-08-16,,0,33.7,18.2,24.4,11,17.7,0,9.3,10.9,1.1,14.1,14.1,11.8,0.1,0.1,0.1,6.89,7.49,4.09,12.83
820,2010-08-17,,0,33.7,13.1,23.6,12.1,18.1,0,8.1,9.7,1.3,13.7,14,11.9,0.1,0.2,0.1,6.43,7.04,4.13,12.83
820,2010-08-18,,0,33.7,17,24.6,9.9,17.6,0,7.1,9.3,1,14.1,14.2,11.9,0.1,0.1,0.2,6.07,6.86,4.04,12.82
820,2010-08-19,,0,33.9,10.6,23.9,10.1,16.5,0,9.8,8.5,1.3,13.6,13.8,12,0.1,0.2,0.1,7.07,6.59,4.13,12.8
820,2010-08-20,,0,34.2,8,16.1,6.4,10.7,0,19.5,8.6,1.1,12.2,13.1,11.9,0.1,0.2,0.1,11.25,6.64,4.07,12.8
820,2010-08-21,,0,34.2,11.1,22.3,7.4,15,0,15.7,9.2,1.3,13.5,13.6,11.6,0.1,0.2,0.1,9.48,6.84,4.16,12.83
820,2010-08-22,,0,34.4,16.1,24.2,11.1,18.3,0,14.4,9,0.8,14.6,14.2,11.7,0.1,0.2,0.2,8.86,6.76,3.98,12.83
820,2010-08-23,,0,34.4,9,22.9,8.2,15.9,0,12.4,9.6,0.4,13.5,13.9,12,0.1,0.1,0.2,8.09,6.98,3.85,12.81
820,2010-08-24,,0,34.4,8.7,17,5.3,10.4,0,11.4,8.8,0.8,12.3,13.5,11.9,0.1,0.2,0.2,7.69,6.71,3.99,12.81
820,2010-08-25,,0,34.4,12.4,21.2,6.3,13.8,0,9.9,8.7,0.5,12.7,13.3,11.6,0.1,0.1,0.2,7.14,6.66,3.89,12.82
820,2010-08-26,,0,34.4,12,24.1,10,16.6,0,8.8,8.2,0.8,13,13.6,11.6,0.1,0.2,0.2,6.72,6.48,3.97,12.82
820,2010-08-27,,0,34.4,15.6,25.7,11.3,18.9,0,7.8,7.3,0.3,14.4,14,11.7,0.1,0.2,0.2,6.31,6.14,3.82,12.83
820,2010-08-28,,0,35,11.2,21.3,8.4,13.9,0,21.6,7.6,0.3,13.3,13.7,11.9,0.1,0.2,0.2,12.28,6.24,3.83,12.8
820,2010-08-29,,0,35,12.8,18.9,10.9,15.1,0,17,7.3,0.6,13.9,13.8,11.9,0.1,0.2,0.2,10.02,6.16,3.92,12.84
820,2010-08-30,,0,35,7,16.8,6.9,12,0,14.7,7.1,0.7,12.2,13.1,11.8,0.1,0.2,0.2,9.07,6.08,3.93,12.82
820,2010-08-31,,0,35,5.2,11.2,3.5,7.1,0,13.2,7.8,0.9,10.3,11.5,11.4,0.1,0.1,0.2,8.48,6.36,4.01,12.8
820,2010-09-01,,0,35,8.9,15,3.8,9.2,0,11.2,6.7,1,10.6,11.7,11,0.2,0.2,0.1,7.65,5.98,4.04,12.8
820,2010-09-02,,0,35,8.5,17.5,5.8,11.9,0,10.2,6.9,0.5,11.2,11.9,10.8,0.1,0.2,0.2,7.24,6.04,3.89,12.81
820,2010-09-03,,0,35,9.1,18.8,6.4,12.4,0,9.1,6.9,0.9,11.5,12.1,10.8,0.1,0.2,0.1,6.83,6.02,4.03,12.81
820,2010-09-04,,0,35,12.5,22.4,7.5,14.9,0,7.4,7.2,0.5,12.2,12.5,10.8,0.1,0.2,0.2,6.21,6.13,3.9,12.82
820,2010-09-05,,0,35,13.3,24.1,11.7,18.2,0,6.2,6.4,1.3,13,13.1,11,0.1,0.2,0.1,5.77,5.83,4.16,12.83
820,2010-09-06,,0,35,3.5,19.8,3.3,13.4,0,4.3,5.6,0.5,12,12.9,11.2,0.2,0.2,0.2,5.14,5.56,3.89,12.8
820,2010-09-07,,0,35,5.6,13.6,-1.1,6.5,0,3,6.2,0.2,9.9,11.7,11,0.2,0.2,0.2,4.7,5.79,3.79,12.79
820,2010-09-08,,0,35.1,7.1,21,4.8,12.9,0,3.1,5.2,0.4,11.7,11.9,10.7,0.2,0.2,0.2,4.74,5.43,3.87,12.82
820,2010-09-09,,0,35.2,11.8,18.3,6.3,12.7,0,3.1,5.4,0.6,11.5,11.8,10.7,0.2,0.2,0.2,4.74,5.5,3.91,12.82
820,2010-09-10,,0,35.2,3,12.3,3,7.4,0,3,4.5,0.4,8.7,10.3,10.6,0.2,0.2,0.2,4.72,5.21,3.87,12.79
820,2010-09-11,,0,35.2,1.8,11,-0.1,4.8,0,1.4,4.7,0.2,8.1,10.1,10.1,0.2,0.2,0.2,4.22,5.29,3.82,12.8
820,2010-09-12,,0,35.2,7.7,16.9,0.7,8.8,0,1.1,5.6,0.4,8.7,10,9.8,0.2,0.2,0.2,4.11,5.59,3.86,12.81
820,2010-09-13,,0,35.2,9.6,20.6,5.4,12.9,0,1.8,5.2,0.2,10,10.6,9.7,0.2,0.2,0.2,4.33,5.46,3.79,12.82
820,2010-09-14,,0,35.2,11.7,20.1,8,14.4,0,2,4.6,0.2,10.7,11.2,9.9,0.2,0.2,0.2,4.39,5.23,3.79,12.81
820,2010-09-15,,0,35.2,9.3,18.6,7.9,13.6,0,2.4,3.6,0.4,10,10.8,10,0.2,0.2,0.1,4.51,4.91,3.88,12.82
820,2010-09-16,,0,35.2,8.1,18.8,7,12.2,0,1.7,3.5,0,10.2,11,9.9,0.2,0.2,0.2,4.28,4.86,3.75,12.81
820,2010-09-17,,0,35.2,11.4,21.2,7,13.8,0,1,3.8,0.3,10.7,11.3,10,0.2,0.2,0.2,4.05,4.97,3.83,12.81
820,2010-09-18,,0,35.2,13.2,22,9.8,16.2,0,1.5,3.8,0,11.4,11.7,10.1,0.2,0.2,0.2,4.22,4.95,3.74,12.81
820,2010-09-19,,0,35.2,16.8,21.6,9.8,16.8,0,1.1,3.6,0.1,11.9,12,10.3,0.2,0.2,0.2,4.07,4.88,3.78,12.82
820,2010-09-20,,0,35.2,14.7,23.3,13.9,18,0,1.7,3.6,0.8,12.8,12.6,10.5,0.1,0.2,0.1,4.26,4.89,3.99,12.82
820,2010-09-21,,0,35.2,7.1,18,6.6,12.9,0,1.6,4.1,0,11.4,12.3,10.7,0.1,0.2,0.2,4.25,5.05,3.72,12.8
820,2010-09-22,,0,35.2,14.4,19.2,5.3,13.4,0,0.8,3.5,0,12,12.1,10.6,0.2,0.2,0.2,3.98,4.84,3.72,12.82
820,2010-09-23,,0,35.7,5.8,15.6,5.3,10.9,0,2.2,3.7,0.2,9.9,11,10.6,0.2,0.2,0.1,4.46,4.94,3.81,12.8
820,2010-09-24,,0,35.7,5.6,14.3,4.8,8.9,0,3.7,4,0.1,9.4,11,10.3,0.2,0.2,0.2,4.94,5.03,3.75,12.8
820,2010-09-25,,0,35.7,10.1,18.7,4.9,11.7,0,3.8,3.7,0,9.6,10.8,10.1,0.2,0.2,0.2,4.98,4.94,3.67,12.81
820,2010-09-26,,0,35.7,12.2,21.9,8.9,14.5,0,3.7,3.2,0,10.5,11.1,10,0.2,0.2,0.2,4.95,4.78,3.66,12.82
820,2010-09-27,,0,35.7,10.9,22.6,10,15.5,0,3.6,3.5,0,10.6,11.4,10.1,0.1,0.2,0.2,4.91,4.88,3.66,12.82
820,2010-09-28,,0,35.7,13.6,24,9.9,16.1,0,2.5,3.3,0,10.9,11.5,10.1,0.2,0.2,0.2,4.55,4.8,3.75,12.82
820,2010-09-29,,0,35.8,13.5,23.7,10.5,16.5,0,2.5,2.8,0,10.7,11.6,10.2,0.2,0.2,0.2,4.54,4.61,3.57,12.82
820,2010-09-30,,0,35.8,11.5,22.6,10.6,15.4,0,1.5,2.6,0,10.5,11.5,10.3,0.2,0.2,0.2,4.2,4.56,3.67,12.81
820,2010-09-30,11:59:00 PM,-99.9,35.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
820,2010-10-01,,0,0,11.7,22.6,9.8,15,0,1,3.3,0,10.3,11.3,10.2,0.2,0.2,0.2,4.07,4.81,3.67,12.82
820,2010-10-02,,0,0,12.3,24,10.5,16.2,0,2,3.9,0,10.7,11.3,10.2,0.1,0.2,0.2,4.38,5.01,3.65,12.82
820,2010-10-03,,0,0,11.3,24.2,11,16.3,0,1.5,3.6,0,10.9,11.5,10.2,0.2,0.2,0.2,4.2,4.9,3.66,12.81
820,2010-10-04,,0,0,9.2,20.9,8.7,13.2,0,1.5,3.4,0,11,11.4,10.3,0.1,0.2,0.2,4.21,4.83,3.65,12.8
820,2010-10-05,,0,0.6,5.9,12.4,5,8.1,0,5.9,4,0.3,9.7,10.6,10.2,0.2,0.1,0.1,5.72,5.04,3.83,12.79
820,2010-10-06,,0,0.7,7.3,11.7,4.7,7.5,0,12.9,3.5,0,9.8,10.3,10,0.1,0.2,0.2,8.36,4.88,3.74,12.81
820,2010-10-07,,0,1.2,3.9,10.8,3.9,6.2,0,18.8,3.5,0,8.5,9.7,9.8,0.1,0.2,0.2,10.97,4.9,3.71,12.8
820,2010-10-08,,0,1.4,3.1,11,2.5,5.3,0,20.8,3.6,0.4,6.7,8.6,9.4,0.1,0.2,0.1,12.05,4.92,3.87,12.76
820,2010-10-09,,0,1.4,4.4,7.8,1.7,4,0,17.6,3.7,0.1,6.4,7.9,8.9,0.1,0.2,0.1,10.45,4.98,3.77,12.8
820,2010-10-10,,0,1.4,3,9.7,1.1,4.9,0,16.8,9.2,0,6,7.6,8.5,0.1,0.2,0.2,10.13,6.95,3.68,12.8
820,2010-10-11,,0,1.5,6.9,12.8,1.4,6.6,0,15.1,9.7,0,6.7,7.8,8.2,0.1,0.2,0.2,9.32,7.13,3.55,12.8
820,2010-10-12,,0,1.5,2.7,13.7,2.2,6.9,0,13.7,10.7,0,6.4,7.7,8.1,0.1,0.2,0.1,8.75,7.5,3.76,12.79
820,2010-10-13,,0,1.5,2.7,12.1,0,5.3,0,12.7,10.2,0,5.7,7.3,8,0.1,0.2,0.1,8.35,7.32,3.76,12.79
820,2010-10-14,,0,1.5,5.1,14.1,1.9,7.1,0,12.7,10.1,0,5.6,7.1,7.8,0.1,0.2,0.2,8.36,7.28,3.7,12.79
820,2010-10-15,,0,1.5,6.6,16.6,4.3,9.3,0,10.9,11.1,0,5.9,7.3,7.6,0.2,0.1,0.2,7.62,7.66,3.61,12.79
820,2010-10-16,,0,1.5,7.3,16.3,5.8,10.1,0,10.2,10.9,0,6.3,7.5,7.6,0.2,0.1,0.1,7.33,7.57,3.74,12.79
820,2010-10-17,,0,1.5,9.9,16.6,5.3,10.6,0,9.4,10.8,0,7,7.7,7.6,0.2,0.1,0.1,7.04,7.54,3.75,12.8
820,2010-10-18,,0,1.5,6.4,13.8,5.3,8.2,0,10.3,10.3,0,7.6,8,7.8,0.1,0.2,0.2,7.35,7.34,3.66,12.8
820,2010-10-19,,0,1.5,3,13.6,2.8,7,0,8.5,10.6,0,6.8,8.2,7.9,0.2,0.1,0.2,6.7,7.48,3.62,12.8
820,2010-10-20,,0,1.6,5.3,12.9,2.2,6.7,0,9.4,9.2,0,6,7.5,7.8,0.1,0.2,0.1,7.05,6.92,3.75,12.79
820,2010-10-21,,0,1.6,7.9,15.6,3.8,9,0,7.7,10.3,0,6,7.3,7.7,0.2,0.1,0.2,6.39,7.37,3.62,12.8
820,2010-10-22,,0,1.6,4.5,14.7,3.9,8,0,7.5,10.1,0,6.6,7.4,7.5,0.2,0.1,0.2,6.32,7.27,3.52,12.8
820,2010-10-23,,0,1.6,4.9,9.1,3.2,5.8,0,7.8,8.9,0.1,6.5,7.2,7.5,0.2,0.2,0.1,6.43,6.82,3.79,12.81
820,2010-10-24,,0.1,1.9,2.3,5.3,1.1,3,1,8.3,10,0,5.2,6.5,7.4,0.1,0.1,0.2,6.62,7.25,3.62,12.76
820,2010-10-25,,0.2,5.7,4.9,6.2,2.1,4.2,2,33.4,33.7,0,3.4,5.3,7.1,0.1,0.1,0.2,20.97,21.27,3.6,12.64
820,2010-10-26,,0.3,6.4,-3.9,4.9,-4.5,-2.5,4,22.1,25,11.9,3.2,4.6,6.3,0.1,0.1,0.1,12.84,14.46,8.02,12.8
820,2010-10-27,,0.6,6.7,-6.1,1.5,-6.1,-3.8,8,20.7,23.5,10.8,3.2,4.3,5.9,0.1,0.1,0.1,12.07,13.58,7.57,12.78
820,2010-10-28,,0.7,6.8,-4.5,1.5,-8,-4.8,7,20.4,22.6,11.2,3.1,4.2,5.7,0.1,0.1,0.1,11.94,13.08,7.76,12.77
820,2010-10-29,,0.8,6.9,8.1,9.1,-5.8,2,5,20.3,22.4,10.9,2.9,3.9,5.4,0.1,0.1,0.1,11.88,12.97,7.62,12.79
820,2010-10-30,,0.7,7,8.3,11.3,5.9,8.7,3,23.6,24.8,10.9,2.6,3.7,5.2,0.1,0.1,0.1,13.67,14.34,7.63,12.8
820,2010-10-31,,0.9,7.4,0.7,10.5,0.4,4.4,5,24,25,11.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,12.74
820,2010-11-01,,0.7,7.5,1.8,6.4,-0.3,1.9,5,23.7,25.7,11.6,2.5,3.4,4.8,0.1,0.1,0.1,13.76,14.89,7.91,12.79
820,2010-11-02,,0.7,7.5,3,8.7,-0.6,2.9,4,23.5,25.1,11.8,2.2,3.3,4.7,0.1,0.1,0.1,13.61,14.57,7.99,12.79
820,2010-11-03,,0.4,7.5,7.5,12.4,2,7.5,3,23.1,24.9,11.7,2.5,3.4,4.6,0.1,0.1,0.1,13.4,14.4,7.98,12.8
820,2010-11-04,,0.3,7.5,7.2,14.8,3.5,8.7,2,21.5,24.1,11.5,3.2,3.9,4.6,0.1,0.1,0.1,12.49,13.91,7.86,12.8
820,2010-11-05,,0.2,7.5,6.1,14.9,5,8.6,1,20.6,23.2,11.3,3.4,4.2,4.7,0.1,0.1,0.1,12.03,13.42,7.81,12.79
820,2010-11-06,,0,7.5,7.2,14.4,5.6,9.2,0,19.6,22.5,11,3.6,4.4,4.8,0.1,0.1,0.1,11.51,13,7.68,12.8
820,2010-11-07,,0,7.5,5.4,14.4,4.6,8.9,0,19.3,22.5,10.9,4.2,4.7,4.9,0.1,0.1,0.1,11.35,13,7.62,12.8
820,2010-11-08,,0,7.5,7.1,9.3,3.2,5.9,0,19.1,21.9,10.6,3.7,4.5,5,0.1,0.1,0.2,11.24,12.65,7.51,12.79
820,2010-11-09,,1.1,8.7,-4.5,7.3,-4.4,-0.1,10,18.8,21.9,10.6,2.9,3.9,5,0.1,0.1,0.1,11.12,12.67,7.5,12.63
820,2010-11-10,,1.1,8.7,-10.1,0.3,-11.1,-6.3,9,19.7,22.1,10.5,2.6,3.6,4.8,0.1,0.1,0.1,11.56,12.79,7.48,12.76
