Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,SMS.I-1:-2 (pct)  (silt),SMS.I-1:-8 (pct)  (silt),SMS.I-1:-20 (pct)  (silt),STO.I-1:-2 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,BATT.I-1 (volt) 
820,2012-11-16,,1.2,3.4,2.6,9.8,-1.8,2.1,7,13,14.3,0,1.5,2.3,4.1,0.1,0.1,0.2,8.53,9.07,3.7,12.76
820,2012-11-17,,1.5,3.6,2.9,7,-0.7,2.4,8,12.6,14,0,1.4,2.3,4,0.1,0.2,0.2,8.39,8.96,3.79,12.77
820,2012-11-18,,2.6,4.9,1.3,4.1,0.2,1.8,11,14.4,14.2,0,1.4,2.2,3.9,0.1,0.2,0.2,9.16,9.05,3.65,12.72
820,2012-11-19,,3,5.3,1.3,4,1,2.3,13,18.8,16.5,0,1.3,2.1,3.8,0.1,0.1,0.2,11.19,10.05,3.55,12.69
820,2012-11-20,,3,5.3,1.2,8.6,0.1,2.4,11,18.8,18.1,0,1.2,2.1,3.8,0.1,0.1,0.2,11.19,10.79,3.79,12.79
820,2012-11-21,,3,5.3,6.8,10.3,-0.1,5.5,11,18,18.1,0.4,1.2,2,3.7,0.1,0.1,0.1,10.77,10.8,3.91,12.81
820,2012-11-22,,3,5.3,4.9,8.4,3.6,6.3,11,18,18.7,0.1,1.2,2,3.6,0.1,0.1,0.2,10.76,11.11,3.83,12.79
820,2012-11-23,,3,5.3,-3,5.3,-3.2,0.1,11,17.5,18.4,0,1.2,2,3.6,0.1,0.1,0.2,10.54,10.97,3.65,12.74
820,2012-11-24,,3,5.3,3.1,11.8,-3,3.3,11,15.9,17.6,0,1.1,1.9,3.5,0.1,0.2,0.2,9.8,10.56,3.77,12.77
820,2012-11-25,,3,5.3,2,10.4,0.9,4.2,10,15.4,17.7,0,1,1.8,3.4,0.1,0.1,0.2,9.57,10.61,3.69,12.74
820,2012-11-26,,3,5.3,-3,8.5,-3.1,3.1,10,14,17.2,0,1,1.7,3.4,0.1,0.1,0.2,8.99,10.4,3.52,12.76
820,2012-11-27,,3,5.3,1,6.7,-5.3,-0.5,11,13.1,17.1,0,0.9,1.7,3.3,0.1,0.1,0.2,8.6,10.35,3.65,12.73
820,2012-11-28,,3.2,5.4,1,9.9,-0.9,3,10,12.5,16.4,0,0.8,1.6,3.2,0.1,0.2,0.2,8.37,10.01,3.6,12.75
820,2012-11-29,,3.2,5.4,4.2,10.2,0.8,5.2,10,11.8,16.3,0,0.7,1.5,3.1,0.1,0.1,0.2,8.05,9.96,3.77,12.78
820,2012-11-30,,3.2,5.4,3.1,6.9,-0.6,3.2,10,11.8,15.8,0,0.8,1.5,3,0.1,0.1,0.2,8.05,9.76,3.77,12.77
820,2012-12-01,,4.3,6.3,3.5,5.9,0.9,3.4,12,16.4,15.5,0,0.7,1.5,3,0.1,0.1,0.2,10.06,9.62,3.72,12.76
820,2012-12-02,,4.3,6.3,1.5,5.5,0.2,2.7,12,16,16.6,0.2,0.7,1.5,2.9,0.1,0.1,0.1,9.88,10.1,3.86,12.76
820,2012-12-03,,5.4,8,-2.9,7.7,-2.8,1.9,17,20.5,22.4,0.2,0.7,1.4,2.9,0.1,0.1,0.1,15.06,13.05,3.85,12.75
820,2012-12-04,,5.4,8,-3.9,2.6,-6.6,-3.4,16,18.7,23.1,0,0.8,1.5,2.8,0.1,0.1,0.2,11.12,13.44,3.68,12.73
820,2012-12-05,,5.6,8.2,5.9,7.9,-4.2,1.5,16,16.9,21.9,0,0.9,1.5,2.8,0.1,0.1,0.2,10.29,12.74,3.56,12.76
820,2012-12-06,,5.7,8.3,1,8.2,1,3.7,15,17,21.7,0,1,1.6,2.8,0.1,0.1,0.2,10.33,12.67,3.69,12.76
820,2012-12-07,,5.7,8.3,0.2,5.7,-1.5,1.2,15,16.7,21.6,0,1,1.6,2.8,0.1,0.1,0.2,10.18,12.61,3.73,12.78
820,2012-12-08,,5.7,8.3,-1.3,2.4,-3.9,-1.6,15,16,21,0,1,1.6,2.8,0.1,0.1,0.2,9.85,12.29,3.46,12.76
820,2012-12-09,,5.7,8.3,-10.1,-0.7,-10.1,-5.1,15,14.9,20.4,0,0.9,1.6,2.8,0.1,0.1,0.2,9.36,11.98,3.61,12.56
820,2012-12-10,,5.7,8.3,-13.4,-6,-14.7,-10.9,17,14.2,19.8,0,0.8,1.5,2.7,0.1,0.1,0.2,9.07,11.67,3.51,12.7
820,2012-12-11,,5.8,8.5,-5.1,-3.1,-13.5,-6.3,20,13.2,19.6,0.5,0.7,1.4,2.6,0.1,0.1,0.1,8.63,11.55,3.96,12.74
820,2012-12-12,,5.9,8.6,0.8,1.6,-5.8,-3,19,12.3,18.7,0,0.7,1.4,2.6,0.1,0.1,0.2,8.27,11.1,3.62,12.75
820,2012-12-13,,5.9,8.6,-1.1,1.8,-2.8,-0.2,18,11.9,18.2,0,0.6,1.3,2.5,0.1,0.1,0.2,8.1,10.88,3.81,12.69
820,2012-12-14,,5.9,8.6,-2.3,1,-3.5,-1.1,18,11.9,18,0,0.6,1.3,2.5,0.1,0.1,0.2,8.12,10.8,3.63,12.7
820,2012-12-15,,6.1,8.8,-3.1,3.5,-3.1,-1.4,21,11,17.1,0,0.6,1.3,2.5,0.1,0.2,0.2,7.76,10.35,3.73,12.8
820,2012-12-16,,6.6,9.1,-6.6,-3.1,-7.2,-5.2,27,11.5,17.3,0.4,0.6,1.3,2.4,0.1,0.1,0.2,7.93,10.45,3.94,12.74
820,2012-12-17,,6.9,9.3,-3.6,-3.1,-7.5,-6,27,11.6,17.1,0.9,0.6,1.3,2.4,0.1,0.1,0.2,7.98,10.35,4.1,12.72
820,2012-12-18,,7.7,9.9,-5.1,0,-5.2,-3,30,11.4,16.7,1.1,0.7,1.3,2.4,0.1,0.1,0.2,7.89,10.19,4.16,12.74
820,2012-12-19,,8.2,10.3,-12.6,-5,-12.6,-7.7,31,11.8,17.2,1.7,0.7,1.3,2.4,0.1,0.1,0.1,8.06,10.41,4.36,12.57
820,2012-12-20,,8.2,10.3,-15.9,-6.4,-17.6,-13.6,30,11.4,16.2,2,0.7,1.3,2.4,0.1,0.2,0.1,7.89,9.96,4.45,12.73
820,2012-12-21,,8.2,10.3,1.1,3.9,-17.1,-4.7,29,11.4,16.4,2.2,0.7,1.3,2.3,0.1,0.1,0.1,7.92,10.03,4.53,12.75
820,2012-12-22,,8.2,10.3,2.4,6.3,-2.3,2.4,26,11.7,16.8,1.6,0.7,1.3,2.3,0.1,0.1,0.2,8.02,10.22,4.33,12.8
820,2012-12-23,,8.2,10.3,-1.8,5.5,-1.8,1.6,25,11.2,16,2.6,0.7,1.3,2.3,0.1,0.2,0.2,7.84,9.86,4.66,12.82
820,2012-12-24,,8.2,10.3,-3.7,3.8,-4.1,-1.6,26,11.4,16.6,3,0.7,1.3,2.3,0.1,0.1,0.2,7.9,10.13,4.79,12.81
820,2012-12-25,,8.5,10.6,-13.8,-1.3,-14.8,-6.3,30,11.5,16.3,2.2,0.8,1.3,2.3,0.1,0.1,0.2,7.94,10,4.52,12.74
820,2012-12-26,,8.5,10.6,-7,-2.7,-14.3,-9.5,29,11.4,16.4,2.9,0.8,1.3,2.3,0.1,0.1,0.2,7.9,10.02,4.74,12.75
820,2012-12-27,,9.3,11.6,-7.1,-6.4,-9.8,-7.9,38,11.5,16.6,3,0.8,1.3,2.3,0.1,0.1,0.2,7.95,10.14,4.8,12.65
820,2012-12-28,,9.3,11.6,-13.6,-5.4,-14.2,-9.5,37,11,15.6,3.3,0.8,1.3,2.3,0.1,0.2,0.2,5.84,9.69,4.89,12.76
820,2012-12-29,,9.3,11.6,-12,-3.5,-14.6,-11.4,35,10.5,16.5,3.4,0.8,1.3,2.3,0.1,0.1,0.2,5.93,10.06,4.92,12.73
820,2012-12-30,,9.5,11.8,-6.2,-0.1,-12.7,-8.2,34,10,16.1,3.5,0.8,1.3,2.3,0.1,0.1,0.2,5.64,9.87,4.96,12.75
820,2012-12-31,,9.5,11.8,-13.4,-2.7,-13.4,-8.6,33,9.5,16.1,4.2,0.8,1.3,2.3,0.1,0.1,0.1,5.78,9.9,5.21,12.74
