

Utah (PST) SNOTEL Site Timpanogos Divide - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Mon Nov 25 14:58:11 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,SMS.I-1:-2 (pct)  (silt),SMS.I-1:-8 (pct)  (silt),SMS.I-1:-20 (pct)  (silt),STO.I-1:-2 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,BATT.I-1 (volt) ,
820,2011-01-01,,    22.5,    29.0,   -22.6,   -11.8,   -23.5,   -18.1,      77,    20.4,    22.0,    10.7,     0.8,     1.3,     2.2,     0.1,     0.1,     0.1,   11.99,   12.80,    7.60,   12.75,
820,2011-01-02,,    22.5,    29.0,   -14.6,    -8.8,   -23.9,   -17.3,      75,    20.4,    22.3,    10.5,     0.8,     1.3,     2.2,     0.1,     0.1,     0.1,   11.98,   12.99,    7.53,   12.71,
820,2011-01-03,,    22.5,    29.0,    -6.4,     0.8,   -15.8,    -7.4,      73,    20.4,    21.8,    10.7,     0.8,     1.3,     2.1,     0.1,     0.1,     0.1,   11.97,   12.72,    7.62,   12.78,
820,2011-01-04,,    22.5,    29.0,    -9.4,     0.5,   -11.8,    -7.4,      72,    20.5,    22.0,    10.7,     0.7,     1.3,     2.1,     0.1,     0.1,     0.1,   12.02,   12.84,    7.60,   12.76,
820,2011-01-05,,    22.5,    29.0,   -12.4,    -5.0,   -14.1,   -10.6,      71,    20.5,    21.9,    10.7,     0.8,     1.3,     2.1,     0.1,     0.1,     0.1,   12.02,   12.74,    7.61,   12.76,
820,2011-01-06,,    22.5,    29.0,    -7.3,    -0.4,   -13.8,    -7.9,      70,    20.3,    21.9,    10.4,     0.7,     1.3,     2.1,     0.1,     0.1,     0.1,   11.92,   12.76,    7.49,   12.77,
820,2011-01-07,,    22.5,    29.0,    -3.7,     3.3,    -9.2,    -3.5,      70,    20.3,    21.7,    10.4,     0.7,     1.2,     2.1,     0.1,     0.1,     0.1,   11.91,   12.65,    7.50,   12.77,
820,2011-01-08,,    22.5,    29.0,    -1.8,     5.4,    -4.0,    -0.2,      69,    20.2,    21.7,    10.5,     0.7,     1.2,     2.1,     0.1,     0.1,     0.1,   11.87,   12.68,    7.52,   12.78,
820,2011-01-09,,    22.5,    29.0,    -6.3,     3.5,    -6.2,    -2.5,      69,    20.4,    22.1,    10.5,     0.7,     1.2,     2.1,     0.1,     0.1,     0.1,   12.01,   12.85,    7.53,   12.78,
820,2011-01-10,,    22.6,    29.1,   -17.9,    -4.7,   -18.8,   -11.8,      70,    20.6,    22.1,    10.8,     0.7,     1.2,     2.1,     0.1,     0.1,     0.1,   12.06,   12.89,    7.64,   12.74,
820,2011-01-11,,    22.6,    29.1,   -19.1,    -7.6,   -19.2,   -15.6,      69,    20.4,    22.2,    10.7,     0.7,     1.2,     2.0,     0.1,     0.1,     0.1,   11.99,   12.91,    7.60,   12.71,
820,2011-01-12,,    22.6,    29.1,    -5.9,    -3.0,   -19.2,   -10.5,      68,    20.4,    22.1,    10.8,     0.7,     1.2,     2.0,     0.1,     0.1,     0.1,   12.00,   12.89,    7.65,   12.75,
820,2011-01-13,,    22.6,    29.1,    -1.6,     2.5,    -7.4,    -3.2,      67,    20.4,    22.0,    10.5,     0.7,     1.2,     2.0,     0.1,     0.1,     0.2,   11.97,   12.80,    7.52,   12.78,
820,2011-01-14,,    23.8,    30.0,    -1.8,     7.0,    -4.9,    -0.5,      68,    20.7,    22.1,    11.0,     0.7,     1.2,     2.0,     0.1,     0.1,     0.1,   12.15,   12.88,    7.71,   12.78,
820,2011-01-15,,    23.8,    30.0,    -4.2,     4.9,    -4.2,    -1.5,      67,    20.4,    22.0,    10.7,     0.7,     1.2,     2.0,     0.1,     0.1,     0.1,   12.01,   12.84,    7.60,   12.78,
820,2011-01-16,,    23.8,    30.0,    -1.4,     4.3,    -4.4,    -0.8,      67,    20.6,    22.1,    10.9,     0.7,     1.2,     2.0,     0.1,     0.1,     0.1,   12.07,   12.87,    7.69,   12.78,
820,2011-01-17,,    25.5,    31.1,     3.7,     4.2,    -2.0,     1.5,      65,    20.4,    22.1,    10.7,     0.7,     1.2,     2.0,     0.1,     0.1,     0.1,   11.97,   12.89,    7.59,   12.77,
820,2011-01-18,,    25.5,    31.1,    -3.2,     4.7,    -3.1,     2.0,      64,    22.6,    23.0,    10.9,     0.7,     1.1,     1.9,     0.1,     0.1,     0.1,   13.17,   13.37,    7.68,   12.78,
820,2011-01-19,,    25.5,    31.1,     1.1,     2.0,    -4.1,    -1.2,      63,    21.7,    22.9,    11.4,     0.7,     1.1,     1.9,     0.1,     0.1,     0.1,   12.65,   13.35,    7.88,   12.79,
820,2011-01-20,,    26.3,    32.0,   -12.3,     1.3,   -12.5,    -5.1,      67,    21.5,    22.8,    10.9,     0.7,     1.1,     1.9,     0.1,     0.1,     0.1,   12.57,   13.29,    7.68,   12.73,
820,2011-01-21,,    26.3,    32.0,    -4.7,    -2.7,   -12.6,    -8.8,      66,    21.2,    22.6,    11.3,     0.7,     1.1,     1.9,     0.1,     0.1,     0.1,   12.40,   13.18,    7.83,   12.74,
820,2011-01-22,,    26.3,    32.0,    -2.5,     2.8,    -8.0,    -3.3,      66,    21.2,    22.5,    10.7,     0.7,     1.1,     1.9,     0.1,     0.1,     0.1,   12.40,   13.09,    7.61,   12.76,
820,2011-01-23,,    26.5,    32.4,   -10.1,    -1.0,   -10.8,    -4.5,      68,    21.3,    22.8,    11.1,     0.7,     1.1,     1.9,     0.1,     0.1,     0.1,   12.45,   13.26,    7.76,   12.77,
820,2011-01-24,,    26.5,    32.4,    -2.3,    -1.5,   -12.3,    -6.7,      68,    21.3,    22.5,    10.9,     0.7,     1.1,     1.8,     0.1,     0.1,     0.1,   12.44,   13.11,    7.70,   12.76,
820,2011-01-25,,    26.5,    32.4,    -6.5,     0.1,    -7.6,    -4.5,      68,    21.0,    22.6,    11.1,     0.7,     1.1,     1.8,     0.1,     0.1,     0.1,   12.30,   13.15,    7.76,   12.77,
820,2011-01-26,,    26.8,    32.6,    -5.5,     0.2,    -7.6,    -4.7,      71,    20.9,    22.7,    10.7,     0.6,     1.1,     1.8,     0.1,     0.1,     0.1,   12.25,   13.21,    7.61,   12.75,
820,2011-01-27,,    26.8,    32.6,    -7.7,     2.6,    -7.9,    -4.7,      70,    21.0,    22.3,    10.7,     0.6,     1.1,     1.8,     0.1,     0.1,     0.1,   12.32,   13.00,    7.61,   12.74,
820,2011-01-28,,    26.8,    32.6,    -1.8,     6.3,    -8.1,    -2.0,      69,    20.7,    22.2,    10.7,     0.6,     1.1,     1.8,     0.1,     0.1,     0.2,   12.13,   12.92,    7.59,   12.76,
820,2011-01-29,,    26.8,    32.6,    -0.1,     8.7,    -2.2,     1.7,      69,    20.8,    22.4,    10.8,     0.6,     1.1,     1.8,     0.1,     0.1,     0.1,   12.19,   13.06,    7.67,   12.76,
820,2011-01-30,,    26.8,    32.6,     3.4,     6.7,    -1.9,     1.1,      69,    20.7,    22.3,    11.2,     0.6,     1.1,     1.8,     0.1,     0.1,     0.1,   12.14,   13.00,    7.79,   12.76,
820,2011-01-31,,    26.8,    32.6,    -3.8,     5.8,    -3.9,     0.0,      68,    20.6,    21.9,    10.9,     0.6,     1.1,     1.8,     0.1,     0.2,     0.1,   12.07,   12.75,    7.68,   12.78,
820,2011-02-01,,    27.2,    32.9,   -10.0,    -1.6,   -10.1,    -6.5,      69,    20.7,    22.1,    11.4,     0.6,     1.1,     1.8,     0.1,     0.1,     0.1,   12.13,   12.90,    7.88,   12.75,
820,2011-02-02,,    27.2,    32.9,   -21.0,    -9.8,   -23.0,   -17.4,      69,    20.4,    22.2,    11.1,     0.7,     1.1,     1.8,     0.1,     0.1,     0.1,   11.99,   12.95,    7.76,   12.69,
820,2011-02-03,,    27.2,    32.9,   -13.5,   -10.8,   -23.2,   -17.7,      69,    20.2,    22.5,    10.9,     0.7,     1.1,     1.8,     0.1,     0.1,     0.1,   11.90,   13.07,    7.69,   12.69,
820,2011-02-04,,    27.8,    33.3,    -2.3,    -0.1,   -16.5,    -7.7,      68,    20.3,    22.0,    11.0,     0.6,     1.1,     1.8,     0.1,     0.1,     0.1,   11.95,   12.82,    7.72,   12.74,
820,2011-02-05,,    28.4,    33.6,    -0.6,     7.3,    -7.9,    -0.9,      68,    20.0,    21.9,    10.8,     0.6,     1.1,     1.8,     0.1,     0.1,     0.1,   11.80,   12.75,    7.65,   12.77,
820,2011-02-06,,    29.2,    34.2,    -5.4,    -0.4,    -5.4,    -2.7,      70,    20.0,    21.8,    11.0,     0.6,     1.1,     1.8,     0.1,     0.1,     0.1,   11.76,   12.73,    7.71,   12.77,
820,2011-02-07,,    29.2,    34.2,    -2.4,    -0.6,    -8.7,    -4.9,      70,    20.1,    21.9,    10.9,     0.6,     1.1,     1.8,     0.1,     0.1,     0.1,   11.85,   12.75,    7.70,   12.78,
820,2011-02-08,,    30.0,    34.8,    -8.5,     3.5,    -9.1,    -3.4,      72,    19.9,    21.9,    10.7,     0.6,     1.1,     1.7,     0.1,     0.1,     0.1,   11.72,   12.79,    7.62,   12.75,
820,2011-02-09,,    30.0,    34.8,   -14.5,    -4.9,   -14.7,   -10.1,      72,    20.0,    22.0,    11.1,     0.7,     1.1,     1.8,     0.1,     0.1,     0.1,   11.79,   12.80,    7.75,   12.73,
820,2011-02-10,,    30.0,    34.8,   -13.9,    -3.7,   -15.9,   -10.9,      71,    19.9,    21.6,    11.0,     0.6,     1.1,     1.7,     0.1,     0.1,     0.1,   11.74,   12.63,    7.73,   12.74,
820,2011-02-11,,    30.0,    34.8,   -11.2,    -3.3,   -15.6,   -10.5,      71,    19.9,    21.6,    10.9,     0.6,     1.1,     1.7,     0.1,     0.1,     0.1,   11.75,   12.60,    7.70,   12.73,
820,2011-02-12,,    30.0,    34.8,    -6.1,     2.5,   -12.2,    -6.0,      71,    19.7,    21.6,    10.6,     0.6,     1.1,     1.7,     0.1,     0.1,     0.1,   11.61,   12.61,    7.58,   12.75,
820,2011-02-13,,    30.0,    34.8,     5.1,     8.7,    -6.1,     0.6,      70,    19.7,    21.1,    10.3,     0.6,     1.1,     1.7,     0.1,     0.2,     0.2,   11.61,   12.36,    7.44,   12.76,
820,2011-02-14,,    30.0,    34.8,     0.0,     9.7,    -1.4,     3.4,      70,    19.6,    21.7,    10.9,     0.6,     1.1,     1.7,     0.1,     0.1,     0.1,   11.58,   12.64,    7.67,   12.77,
820,2011-02-15,,    30.0,    34.8,    -0.7,     8.1,    -2.3,     3.0,      69,    19.4,    21.1,    10.4,     0.6,     1.1,     1.7,     0.1,     0.2,     0.2,   11.50,   12.36,    7.49,   12.76,
820,2011-02-16,,    30.0,    34.8,     3.5,     8.6,    -2.3,     2.2,      69,    19.5,    21.3,    10.4,     0.6,     1.0,     1.7,     0.1,     0.1,     0.1,   11.55,   12.46,    7.49,   12.77,
820,2011-02-17,,    30.8,    35.4,    -7.7,     4.9,    -7.8,     0.6,      74,    19.5,    21.0,    10.2,     0.6,     1.0,     1.7,     0.1,     0.2,     0.2,   11.54,   12.26,    7.43,   12.71,
820,2011-02-18,,    30.8,    35.4,    -4.7,    -2.1,    -9.0,    -6.4,      73,    19.5,    21.6,    11.0,     0.6,     1.0,     1.7,     0.1,     0.1,     0.1,   11.51,   12.63,    7.73,   12.75,
820,2011-02-19,,    30.8,    35.4,    -3.4,     1.3,    -5.3,    -1.7,      72,    19.2,    21.7,    10.4,     0.6,     1.0,     1.7,     0.1,     0.1,     0.1,   11.40,   12.66,    7.50,   12.76,
820,2011-02-20,,    33.0,    37.6,    -5.1,    -0.3,    -5.4,    -2.5,      87,    19.3,    21.5,    10.3,     0.6,     1.0,     1.7,     0.1,     0.1,     0.1,   11.41,   12.57,    7.45,   12.69,
820,2011-02-21,,    34.1,    38.6,    -8.3,    -2.9,    -8.9,    -6.2,      95,    19.1,    21.7,    10.7,     0.6,     1.0,     1.7,     0.1,     0.1,     0.1,   11.31,   12.64,    7.62,   12.78,
820,2011-02-22,,    34.1,    38.6,    -6.1,    -0.7,    -9.7,    -6.7,      92,    19.5,    21.1,    10.8,     0.6,     1.0,     1.7,     0.1,     0.1,     0.1,   11.51,   12.31,    7.65,   12.77,
820,2011-02-23,,    34.4,    38.8,    -4.4,    -0.5,    -8.9,    -4.7,      90,    19.6,    21.2,    10.7,     0.6,     1.0,     1.7,     0.1,     0.1,     0.1,   11.56,   12.41,    7.62,   12.76,
820,2011-02-24,,    34.4,    38.8,    -3.7,     1.2,   -10.2,    -4.5,      88,    19.5,    21.2,    10.8,     0.6,     1.0,     1.7,     0.1,     0.1,     0.1,   11.55,   12.38,    7.65,   12.77,
820,2011-02-25,,    34.4,    38.8,    -6.8,    -2.7,    -6.9,    -4.5,      89,    19.2,    21.5,    10.8,     0.6,     1.0,     1.7,     0.1,     0.1,     0.1,   11.40,   12.55,    7.64,   12.76,
820,2011-02-26,,    35.4,    39.5,    -3.6,    -2.7,    -7.2,    -4.8,      99,    19.4,    21.3,    10.4,     0.6,     1.0,     1.7,     0.1,     0.1,     0.1,   11.47,   12.46,    7.51,   12.63,
820,2011-02-27,,    36.5,    40.2,    -7.8,    -0.9,    -8.4,    -4.7,     102,    19.2,    21.2,    10.5,     0.6,     1.0,     1.6,     0.1,     0.1,     0.1,   11.38,   12.39,    7.51,   12.77,
820,2011-02-28,,    36.5,    40.2,   -11.1,    -2.7,   -12.1,    -7.6,      99,    19.2,    21.1,    10.5,     0.6,     1.0,     1.7,     0.1,     0.1,     0.1,   11.40,   12.36,    7.54,   12.76,
820,2011-03-01,,    36.5,    40.2,    -5.9,     4.3,   -11.9,    -3.3,      96,    19.3,    21.3,    10.5,     0.6,     1.0,     1.6,     0.1,     0.1,     0.1,   11.42,   12.45,    7.54,   12.78,
820,2011-03-02,,    36.5,    40.2,    -0.4,     8.8,    -7.0,    -0.2,      94,    19.5,    20.9,    10.0,     0.6,     1.0,     1.6,     0.1,     0.1,     0.2,   11.54,   12.26,    7.35,   12.76,
820,2011-03-03,,    36.5,    40.2,     1.4,     5.5,    -1.6,     2.2,      92,    19.5,    20.8,    10.0,     0.6,     1.0,     1.6,     0.1,     0.2,     0.2,   11.51,   12.19,    7.33,   12.79,
820,2011-03-04,,    37.1,    40.6,    -4.0,     3.7,    -4.7,    -0.6,      94,    19.3,    21.6,    10.4,     0.6,     1.0,     1.6,     0.1,     0.1,     0.1,   11.45,   12.59,    7.50,   12.76,
820,2011-03-05,,    37.1,    40.6,    -4.3,     3.3,    -7.7,    -2.9,      92,    19.7,    21.3,    10.9,     0.6,     1.0,     1.6,     0.1,     0.1,     0.1,   11.63,   12.46,    7.68,   12.77,
820,2011-03-06,,    37.1,    40.6,     2.0,     3.9,    -4.9,     0.3,      91,    19.5,    21.4,    10.2,     0.6,     1.0,     1.6,     0.1,     0.1,     0.1,   11.53,   12.48,    7.41,   12.77,
820,2011-03-07,,    37.7,    41.0,    -2.1,     2.1,    -3.1,    -0.7,      94,    19.7,    21.2,    10.3,     0.6,     1.0,     1.6,     0.1,     0.1,     0.1,   11.61,   12.39,    7.46,   12.77,
820,2011-03-08,,    38.4,    41.4,    -7.0,     1.2,    -6.9,    -2.3,     100,    19.6,    21.5,    10.5,     0.6,     1.0,     1.6,     0.1,     0.1,     0.1,   11.57,   12.54,    7.52,   12.76,
820,2011-03-09,,    38.4,    41.4,    -4.9,    -1.5,   -10.7,    -5.5,      97,    19.7,    21.1,    10.4,     0.6,     1.0,     1.6,     0.1,     0.1,     0.1,   11.61,   12.34,    7.50,   12.78,
820,2011-03-10,,    38.4,    41.4,    -2.0,     4.8,    -5.1,    -0.8,      95,    19.5,    21.6,    10.9,     0.6,     1.0,     1.6,     0.1,     0.1,     0.1,   11.52,   12.62,    7.67,   12.77,
820,2011-03-11,,    38.5,    41.5,     4.1,    10.5,    -2.2,     4.5,      92,    19.4,    21.2,    10.2,     0.6,     1.0,     1.6,     0.1,     0.1,     0.2,   11.50,   12.42,    7.43,   12.78,
820,2011-03-12,,    38.5,    41.5,     1.5,     8.2,    -1.5,     3.1,      89,    19.3,    21.2,    10.6,     0.6,     1.0,     1.6,     0.1,     0.1,     0.1,   11.43,   12.42,    7.58,   12.77,
820,2011-03-13,,    38.7,    41.6,    -0.8,     6.8,    -2.0,     1.4,      89,    19.5,    21.8,    11.0,     0.6,     0.9,     1.6,     0.1,     0.1,     0.1,   11.52,   12.73,    7.72,   12.75,
820,2011-03-14,,    38.7,    41.6,     4.5,     8.0,    -4.4,     1.5,      88,    19.6,    21.5,    10.3,     0.6,     0.9,     1.6,     0.1,     0.1,     0.1,   11.58,   12.55,    7.46,   12.77,
820,2011-03-15,,    38.9,    41.7,    -1.4,     5.2,    -1.8,     1.9,      88,    20.0,    21.4,    10.4,     0.6,     0.9,     1.6,     0.1,     0.1,     0.1,   11.77,   12.50,    7.51,   12.77,
820,2011-03-16,,    39.2,    41.8,     6.3,    10.1,    -1.8,     4.4,      86,    19.4,    21.6,    10.5,     0.6,     0.9,     1.6,     0.1,     0.1,     0.1,   11.49,   12.61,    7.55,   12.77,
820,2011-03-17,,    39.4,    41.9,    -6.0,     8.9,    -6.1,     3.6,      88,    19.8,    21.3,    10.3,     0.6,     0.9,     1.5,     0.1,     0.1,     0.1,   11.68,   12.45,    7.46,   12.71,
820,2011-03-18,,    39.4,    41.9,    -7.3,     0.6,    -7.8,    -4.6,      86,    19.8,    21.2,    10.4,     0.6,     0.9,     1.5,     0.1,     0.2,     0.1,   11.67,   12.38,    7.51,   12.76,
820,2011-03-19,,    39.4,    41.9,     1.7,     5.9,    -7.6,    -1.0,      85,    20.0,    21.3,    10.9,     0.6,     0.9,     1.5,     0.1,     0.1,     0.1,   11.80,   12.47,    7.68,   12.77,
820,2011-03-20,,    39.6,    42.1,    -3.3,     2.8,    -3.6,    -0.7,      89,    19.9,    21.3,    10.9,     0.6,     0.9,     1.5,     0.1,     0.1,     0.1,   11.72,   12.46,    7.70,   12.75,
820,2011-03-21,,    39.8,    42.3,     2.0,     3.9,    -4.6,    -0.5,      89,    19.6,    21.9,    10.8,     0.5,     0.9,     1.5,     0.1,     0.1,     0.1,   11.57,   12.75,    7.65,   12.77,
820,2011-03-22,,    40.5,    42.7,    -5.1,     3.5,    -5.1,    -0.6,      93,    19.7,    21.4,    10.5,     0.5,     0.9,     1.5,     0.1,     0.1,     0.1,   11.64,   12.52,    7.54,   12.76,
820,2011-03-23,,    41.0,    43.1,    -7.6,     2.5,    -8.5,    -4.7,      97,    20.0,    21.3,    10.8,     0.5,     0.9,     1.5,     0.1,     0.1,     0.1,   11.80,   12.44,    7.64,   12.76,
820,2011-03-24,,    41.0,    43.1,    -0.8,     5.9,    -9.1,    -1.5,      93,    19.9,    21.7,    10.8,     0.5,     0.9,     1.5,     0.1,     0.1,     0.1,   11.73,   12.65,    7.64,   12.76,
820,2011-03-25,,    41.9,    43.4,    -2.3,     1.1,    -3.2,    -1.3,     100,    20.2,    21.4,    10.6,     0.5,     0.9,     1.5,     0.1,     0.1,     0.1,   11.91,   12.50,    7.58,   12.76,
820,2011-03-26,,    42.9,    44.0,    -8.4,    -0.7,    -9.1,    -4.0,     107,    19.9,    21.8,    10.8,     0.5,     0.9,     1.5,     0.1,     0.1,     0.1,   11.75,   12.71,    7.64,   12.76,
820,2011-03-27,,    42.9,    44.0,    -2.3,     2.8,    -9.2,    -3.1,     105,    19.8,    21.5,    10.9,     0.5,     0.9,     1.5,     0.1,     0.1,     0.1,   11.66,   12.55,    7.69,   12.77,
820,2011-03-28,,    43.5,    44.3,    -2.5,     2.7,    -4.8,    -1.6,     106,    20.1,    21.3,    10.3,     0.5,     0.9,     1.5,     0.1,     0.2,     0.2,   11.85,   12.47,    7.45,   12.76,
820,2011-03-29,,    43.6,    44.4,    -9.8,     0.5,   -10.9,    -4.4,     107,    20.0,    21.9,    10.4,     0.5,     0.9,     1.5,     0.1,     0.1,     0.1,   11.79,   12.79,    7.49,   12.75,
820,2011-03-30,,    43.6,    44.4,    -1.6,     5.0,   -11.7,    -2.7,     104,    20.3,    21.5,    10.2,     0.5,     0.9,     1.5,     0.1,     0.1,     0.2,   11.92,   12.57,    7.40,   12.76,
820,2011-03-31,,    43.9,    44.6,     3.8,     4.5,    -1.9,     1.6,     102,    20.2,    21.6,    11.1,     0.5,     0.9,     1.5,     0.1,     0.1,     0.1,   11.89,   12.61,    7.78,   12.76,
820,2011-04-01,,    43.7,    44.6,     6.7,    10.1,     0.3,     6.0,      97,    20.2,    21.7,    11.2,     0.5,     0.9,     1.5,     0.1,     0.1,     0.1,   11.86,   12.66,    7.83,   12.77,
820,2011-04-02,,    43.6,    44.6,     9.7,    12.2,     3.3,     7.5,      94,    20.1,    21.7,    10.8,     0.5,     0.9,     1.5,     0.1,     0.1,     0.1,   11.85,   12.67,    7.66,   12.76,
820,2011-04-03,,    44.0,    44.9,    -0.4,    13.2,    -0.5,     8.4,      91,    20.2,    21.8,    11.2,     0.5,     0.9,     1.5,     0.1,     0.1,     0.1,   11.89,   12.74,    7.82,   12.74,
820,2011-04-04,,    45.3,    45.9,    -8.5,     0.4,   -10.5,    -5.0,      97,    19.8,    21.8,    11.1,     0.5,     0.9,     1.5,     0.2,     0.1,     0.1,   11.66,   12.73,    7.77,   12.74,
820,2011-04-05,,    45.1,    45.9,    -1.2,     2.5,   -11.6,    -3.4,      95,    20.2,    21.6,    11.1,     0.5,     0.9,     1.4,     0.1,     0.1,     0.1,   11.87,   12.59,    7.78,   12.76,
820,2011-04-06,,    45.7,    46.3,    -2.6,    10.7,    -2.6,     4.3,      96,    20.1,    21.5,    11.0,     0.5,     0.8,     1.4,     0.1,     0.1,     0.1,   11.83,   12.58,    7.72,   12.76,
820,2011-04-07,,    45.7,    46.3,     1.3,     6.9,    -3.9,     0.8,      93,    20.3,    21.4,    10.6,     0.5,     0.8,     1.4,     0.1,     0.2,     0.2,   11.92,   12.53,    7.56,   12.77,
820,2011-04-08,,    46.3,    46.8,    -2.3,     3.4,    -2.5,     0.4,     100,    20.3,    21.6,    10.5,     0.5,     0.8,     1.4,     0.1,     0.1,     0.1,   11.92,   12.63,    7.54,   12.72,
820,2011-04-09,,    46.8,    47.3,    -5.5,     3.0,    -5.7,    -2.8,     104,    20.3,    21.7,    11.1,     0.5,     0.8,     1.4,     0.1,     0.1,     0.1,   11.95,   12.66,    7.77,   12.78,
820,2011-04-10,,    47.0,    47.4,    -5.1,     3.0,    -5.5,    -3.6,     103,    20.2,    21.9,    11.3,     0.5,     0.8,     1.4,     0.1,     0.1,     0.1,   11.86,   12.75,    7.86,   12.78,
820,2011-04-11,,    47.0,    47.4,    -4.4,     1.7,    -5.7,    -2.8,     101,    19.9,    21.6,    11.1,     0.5,     0.8,     1.4,     0.2,     0.1,     0.1,   11.72,   12.63,    7.77,   12.76,
820,2011-04-12,,    47.0,    47.4,     0.8,     9.1,    -4.9,     2.4,      99,    20.0,    22.1,    10.8,     0.5,     0.8,     1.4,     0.1,     0.1,     0.1,   11.79,   12.90,    7.65,   12.77,
820,2011-04-13,,    47.0,    47.4,    -1.8,     8.9,    -1.7,     1.9,      96,    20.4,    21.7,    11.2,     0.5,     0.8,     1.4,     0.1,     0.1,     0.1,   12.01,   12.66,    7.80,   12.76,
820,2011-04-14,,    47.0,    47.4,    -2.7,     9.4,    -3.4,     2.2,      95,    20.3,    21.9,    11.2,     0.5,     0.8,     1.4,     0.1,     0.1,     0.1,   11.91,   12.76,    7.82,   12.75,
820,2011-04-15,,    47.0,    47.4,    -5.4,     2.7,    -5.3,    -2.3,      95,    20.3,    21.8,    10.8,     0.5,     0.8,     1.4,     0.1,     0.1,     0.1,   11.96,   12.73,    7.67,   12.74,
820,2011-04-16,,    47.6,    47.4,     3.6,     7.3,    -6.4,     1.4,      93,    20.3,    21.8,    10.6,     0.5,     0.8,     1.4,     0.1,     0.1,     0.1,   11.94,   12.70,    7.59,   12.76,
820,2011-04-17,,    47.4,    47.4,     7.2,    10.9,     2.2,     5.7,      92,    20.0,    21.8,    11.0,     0.5,     0.8,     1.4,     0.1,     0.1,     0.1,   11.76,   12.70,    7.73,   12.76,
820,2011-04-18,,    47.2,    47.5,     7.7,    10.9,     5.5,     7.9,      88,    20.0,    22.2,    11.1,     0.5,     0.8,     1.4,     0.1,     0.1,     0.1,   11.79,   12.92,    7.77,   12.74,
820,2011-04-19,,    46.5,    49.0,     1.3,     7.8,     1.1,     3.3,      86,    20.2,    22.0,    10.7,     0.5,     0.8,     1.3,     0.1,     0.1,     0.1,   11.89,   12.83,    7.60,   12.76,
820,2011-04-20,,    46.4,    49.1,     1.2,     4.8,    -2.0,     0.9,      87,    20.2,    22.1,    11.4,     0.5,     0.8,     1.3,     0.1,     0.1,     0.1,   11.89,   12.91,    7.88,   12.77,
820,2011-04-21,,    46.4,    49.4,     3.7,     6.1,    -1.6,     1.9,      87,    20.3,    22.0,    11.1,     0.5,     0.8,     1.3,     0.1,     0.1,     0.1,   11.95,   12.83,    7.78,   12.75,
820,2011-04-22,,    46.2,    49.4,    -2.6,     5.7,    -2.6,     1.6,      87,    20.3,    22.2,    11.4,     0.5,     0.8,     1.3,     0.1,     0.1,     0.1,   11.92,   12.94,    7.91,   12.75,
820,2011-04-23,,    46.0,    49.4,    -3.2,     3.5,    -4.6,    -1.4,      86,    20.3,    21.5,    11.2,     0.5,     0.8,     1.3,     0.1,     0.2,     0.1,   11.96,   12.55,    7.82,   12.74,
820,2011-04-24,,    46.1,    49.5,    -2.9,     3.8,    -3.5,    -1.0,      87,    20.3,    21.5,    11.1,     0.5,     0.8,     1.3,     0.1,     0.2,     0.1,   11.92,   12.58,    7.77,   12.74,
820,2011-04-25,,    46.1,    49.5,    -0.1,     6.6,    -3.8,     0.7,      85,    20.1,    22.3,    11.3,     0.5,     0.8,     1.3,     0.2,     0.1,     0.1,   11.81,   12.97,    7.87,   12.75,
820,2011-04-26,,    45.8,    49.8,    -2.6,     6.1,    -2.6,     0.4,      86,    20.1,    22.0,    11.0,     0.5,     0.8,     1.3,     0.1,     0.1,     0.1,   11.85,   12.84,    7.75,   12.74,
820,2011-04-27,,    45.5,    49.8,    -6.9,    -0.2,    -7.8,    -3.5,      87,    20.6,    21.8,    10.8,     0.4,     0.8,     1.3,     0.1,     0.1,     0.1,   12.08,   12.74,    7.66,   12.73,
820,2011-04-28,,    45.4,    49.8,    -2.6,     4.4,    -8.6,    -1.5,      86,    20.4,    21.5,    11.0,     0.5,     0.8,     1.3,     0.1,     0.2,     0.1,   11.99,   12.55,    7.73,   12.73,
820,2011-04-29,,    45.2,    50.1,    -0.6,    11.3,    -3.2,     4.6,      85,    20.3,    21.9,    11.1,     0.4,     0.8,     1.3,     0.1,     0.1,     0.1,   11.94,   12.75,    7.79,   12.74,
820,2011-04-30,,    45.3,    50.3,    -7.4,     1.4,    -7.9,    -3.5,      88,    20.6,    21.8,    10.7,     0.4,     0.8,     1.3,     0.1,     0.1,     0.2,   12.08,   12.72,    7.63,   12.74,
