

Utah (PST) SNOTEL Site Timpanogos Divide - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Mon Nov 25 14:58:54 GMT-08:00 2019. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,SMS.I-1:-2 (pct)  (silt),SMS.I-1:-8 (pct)  (silt),SMS.I-1:-20 (pct)  (silt),STO.I-1:-2 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,BATT.I-1 (volt) ,
820,2013-04-27,,     4.0,    18.7,     5.1,    11.8,     1.0,     6.8,      12,    19.9,    28.9,    15.5,     0.7,     0.9,     1.2,     0.1,     0.1,     0.1,   11.75,   17.18,    9.64,   12.74,
820,2013-04-28,,     2.4,    18.7,     7.2,    13.6,     2.8,     8.7,       7,    17.6,    26.4,    13.9,     4.3,     3.8,     1.7,     0.1,     0.1,     0.1,   10.51,   15.38,    8.91,   12.74,
820,2013-04-29,,     1.0,    18.7,     8.2,    15.3,     5.9,    10.7,       3,    16.3,    25.2,    13.1,     6.1,     5.5,     2.6,     0.1,     0.1,     0.1,    9.87,   14.55,    8.57,   12.76,
820,2013-04-30,,     0.1,    18.7,     8.4,    14.2,     4.9,     9.8,       1,    14.9,    24.4,    13.0,     6.4,     6.1,     3.4,     0.1,     0.1,     0.1,    9.26,   14.05,    8.49,   12.76,
820,2013-05-01,,     0.0,    18.7,    -2.9,     9.1,    -3.0,     4.5,       0,    14.1,    23.7,    11.8,     5.6,     6.5,     4.0,     0.1,     0.1,     0.2,    8.93,   13.59,    7.99,   12.73,
820,2013-05-02,,     0.0,    18.7,    -2.3,     2.7,    -5.4,    -1.8,       0,    13.7,    23.2,    11.9,     4.3,     5.6,     4.1,     0.1,     0.1,     0.1,    8.81,   13.36,    8.06,   12.73,
820,2013-05-03,,     0.0,    18.7,     1.2,     8.7,    -3.6,     2.5,       0,    12.8,    23.0,    12.0,     5.3,     5.9,     4.1,     0.1,     0.1,     0.1,    8.37,   13.23,    8.10,   12.74,
820,2013-05-04,,     0.0,    18.7,     5.2,    13.2,    -0.1,     6.8,       0,    12.3,    22.2,    11.4,     6.4,     6.6,     4.3,     0.1,     0.1,     0.1,    8.19,   12.80,    7.86,   12.75,
820,2013-05-05,,     0.0,    18.7,     3.7,    13.2,     1.9,     7.1,       0,    12.3,    21.9,    11.9,     6.1,     6.4,     4.6,     0.1,     0.1,     0.1,    8.17,   12.60,    8.04,   12.75,
820,2013-05-06,,     0.0,    18.7,     6.2,    14.9,     2.0,     8.6,       0,    11.9,    21.9,    11.5,     8.2,     7.6,     4.9,     0.1,     0.1,     0.1,    7.96,   12.57,    7.86,   12.74,
820,2013-05-07,,     0.0,    18.7,     2.1,    13.2,     2.1,     5.7,       0,    11.3,    21.8,    11.5,     6.8,     7.0,     5.3,     0.1,     0.1,     0.1,    7.78,   12.57,    7.88,   12.75,
820,2013-05-08,,     0.0,    19.0,     1.8,    10.4,     0.7,     3.8,       0,    18.4,    22.0,    11.5,     5.3,     6.4,     5.3,     0.1,     0.1,     0.1,   10.85,   12.68,    7.88,   12.72,
820,2013-05-09,,     0.0,    19.1,     2.8,    10.3,     1.0,     4.5,       0,    17.2,    23.2,    11.3,     6.0,     6.6,     5.2,     0.1,     0.1,     0.1,   10.31,   13.35,    7.80,   12.74,
820,2013-05-10,,     0.0,    19.1,     7.0,    14.0,     1.6,     7.7,       0,    15.4,    22.8,    11.6,     7.3,     7.4,     5.3,     0.1,     0.1,     0.1,    9.48,   13.08,    7.90,   12.76,
820,2013-05-11,,     0.0,    19.1,     8.1,    16.6,     4.9,    10.1,       0,    13.9,    22.6,    11.7,     7.8,     8.0,     5.6,     0.1,     0.1,     0.1,    8.79,   12.95,    7.92,   12.75,
820,2013-05-12,,     0.0,    19.1,     7.7,    17.4,     6.2,    11.4,       0,    12.9,    21.9,    11.5,     8.2,     8.4,     5.9,     0.1,     0.1,     0.1,    8.40,   12.57,    7.85,   12.76,
820,2013-05-13,,     0.0,    19.1,    10.4,    19.2,     7.4,    13.4,       0,    12.1,    21.7,    11.9,     9.9,     9.4,     6.3,     0.1,     0.1,     0.1,    8.02,   12.44,    8.03,   12.76,
820,2013-05-14,,     0.0,    19.1,    13.8,    21.6,     9.2,    16.2,       0,    11.3,    21.4,    11.5,    11.1,    10.5,     6.8,     0.1,     0.1,     0.1,    7.68,   12.27,    7.83,   12.77,
820,2013-05-15,,     0.0,    19.1,    13.9,    20.7,    11.2,    16.1,       0,    10.2,    20.9,    11.7,    11.5,    11.1,     7.3,     0.1,     0.1,     0.1,    7.25,   11.98,    7.90,   12.78,
820,2013-05-16,,     0.0,    19.1,     9.3,    20.1,     9.1,    14.1,       0,     9.1,    20.6,    12.1,    11.7,    11.2,     7.8,     0.1,     0.1,     0.1,    6.85,   11.81,    8.05,   12.76,
820,2013-05-17,,     0.0,    19.1,     7.7,    17.8,     6.4,    12.0,       0,     8.4,    20.1,    11.9,    10.4,    10.7,     8.1,     0.1,     0.1,     0.1,    6.60,   11.58,    7.96,   12.75,
820,2013-05-18,,     0.0,    19.5,     3.8,    11.8,     3.3,     7.2,       0,    10.6,    19.8,    11.9,     8.6,     9.6,     8.1,     0.1,     0.1,     0.1,    7.45,   11.46,    7.98,   12.75,
820,2013-05-19,,     0.0,    19.6,     3.4,     9.0,     1.9,     4.3,       0,    15.4,    20.8,    11.7,     7.9,     9.2,     7.8,     0.1,     0.1,     0.1,    9.44,   11.96,    7.89,   12.76,
820,2013-05-20,,     0.0,    19.7,     1.5,    10.5,     0.6,     4.3,       0,    14.0,    21.0,    12.3,     8.9,     9.4,     7.6,     0.1,     0.1,     0.1,    8.83,   12.09,    8.16,   12.76,
820,2013-05-21,,     0.0,    19.7,     2.5,     9.7,     1.1,     4.4,       0,    13.7,    21.3,    11.6,     8.6,     9.3,     7.5,     0.1,     0.1,     0.1,    8.72,   12.22,    7.85,   12.76,
820,2013-05-22,,     0.0,    19.7,    11.1,    14.5,     2.0,     9.2,       0,    12.9,    20.9,    11.8,     8.6,     9.2,     7.5,     0.1,     0.1,     0.1,    8.36,   12.00,    7.94,   12.77,
820,2013-05-23,,     0.0,    19.7,     6.7,    18.2,     5.9,    12.9,       0,    11.3,    20.7,    11.7,    10.0,    10.1,     7.6,     0.1,     0.1,     0.1,    7.71,   11.89,    7.89,   12.76,
820,2013-05-24,,     0.0,    19.7,     2.5,    15.1,     1.3,     8.7,       0,     9.9,    20.2,    11.7,    10.0,    10.5,     7.9,     0.1,     0.1,     0.1,    7.15,   11.63,    7.92,   12.76,
820,2013-05-25,,     0.0,    19.7,     9.9,    14.8,     0.9,     8.8,       0,     8.8,    19.7,    11.5,    10.2,    10.5,     8.1,     0.1,     0.1,     0.1,    6.75,   11.38,    7.84,   12.76,
820,2013-05-26,,     0.0,    19.7,    10.5,    17.8,     7.9,    12.7,       0,     7.4,    19.2,    11.5,    10.8,    11.0,     8.3,     0.1,     0.1,     0.1,    6.23,   11.12,    7.81,   12.76,
820,2013-05-27,,     0.0,    19.7,    10.4,    17.7,     8.4,    12.8,       0,     6.1,    18.6,    11.7,    11.7,    11.2,     8.5,     0.1,     0.1,     0.1,    5.77,   10.83,    7.90,   12.77,
820,2013-05-28,,     0.0,    19.7,     7.3,    14.8,     5.7,    10.0,       0,     5.1,    17.8,    11.4,    11.3,    11.4,     8.7,     0.1,     0.2,     0.1,    5.42,   10.44,    7.76,   12.75,
820,2013-05-29,,     0.0,    20.2,     2.1,    11.7,     1.2,     4.6,       0,     5.5,    18.1,    11.9,     8.1,     9.7,     8.8,     0.1,     0.1,     0.1,    5.58,   10.65,    7.95,   12.74,
820,2013-05-30,,     0.0,    20.2,     2.5,     9.6,     1.7,     4.3,       0,     8.0,    17.1,    11.1,     8.3,     9.4,     8.3,     0.1,     0.2,     0.1,    6.46,   10.20,    7.65,   12.75,
820,2013-05-31,,     0.0,    20.2,     4.5,    10.6,     2.0,     6.0,       0,     7.7,    17.2,    10.6,     8.6,     9.5,     8.1,     0.1,     0.2,     0.1,    6.36,   10.21,    7.48,   12.76,
820,2013-06-01,,     0.0,    20.2,     4.8,    12.1,     2.8,     7.2,       0,     6.8,    17.1,    11.3,     8.9,     9.9,     8.1,     0.1,     0.2,     0.1,    6.04,   10.17,    7.72,   12.76,
820,2013-06-02,,     0.0,    20.2,     8.7,    16.9,     2.8,    10.5,       0,     5.7,    16.4,    10.9,    10.1,    10.4,     8.2,     0.1,     0.2,     0.1,    5.63,    9.84,    7.57,   12.77,
820,2013-06-03,,     0.0,    20.2,    11.9,    21.8,     7.0,    15.8,       0,     5.2,    15.7,    11.2,    11.9,    11.2,     8.4,     0.1,     0.2,     0.1,    5.42,    9.52,    7.69,   12.78,
820,2013-06-04,,     0.0,    20.2,     8.3,    17.3,     6.4,    11.9,       0,     3.7,    14.7,    10.8,    11.0,    11.4,     8.8,     0.1,     0.2,     0.1,    4.93,    9.07,    7.54,   12.76,
820,2013-06-05,,     0.0,    20.2,     8.1,    18.0,     5.9,    12.4,       0,     2.4,    13.6,    10.7,    11.4,    11.5,     9.0,     0.2,     0.2,     0.1,    4.51,    8.59,    7.47,   12.76,
820,2013-06-06,,     0.0,    20.2,     9.1,    18.5,     5.5,    12.0,       0,     2.0,    12.9,    10.9,    11.6,    11.7,     9.2,     0.2,     0.2,     0.1,    4.36,    8.30,    7.55,   12.76,
820,2013-06-07,,     0.0,    20.2,    11.0,    19.9,     7.3,    14.2,       0,     1.1,    11.8,    11.0,    12.3,    12.1,     9.3,     0.2,     0.2,     0.1,    4.06,    7.85,    7.58,   12.78,
820,2013-06-08,,     0.0,    20.2,    15.9,    21.3,     9.9,    16.4,       0,     1.1,    10.1,    10.6,    12.9,    12.3,     9.5,     0.2,     0.2,     0.1,    4.05,    7.19,    7.46,   12.79,
820,2013-06-09,,     0.0,    20.2,    14.7,    21.2,     9.7,    16.3,       0,     1.3,     9.1,    10.6,    12.9,    12.7,     9.8,     0.1,     0.2,     0.1,    4.12,    6.83,    7.46,   12.77,
820,2013-06-10,,     0.0,    20.2,    17.2,    25.1,    13.6,    18.8,       0,     0.6,     8.1,    11.1,    14.0,    13.1,    10.0,     0.2,     0.2,     0.1,    3.89,    6.45,    7.62,   12.78,
820,2013-06-11,,     0.0,    20.2,    16.4,    24.3,    13.2,    18.7,       0,     0.0,     7.5,    10.7,    13.4,    13.1,    10.2,     0.2,     0.2,     0.1,    3.66,    6.22,    7.46,   12.78,
820,2013-06-12,,     0.0,    20.2,    12.8,    20.4,    11.3,    15.2,       0,     0.4,     6.9,    11.0,    13.2,    13.0,    10.3,     0.1,     0.2,     0.1,    3.84,    6.01,    7.59,   12.77,
820,2013-06-13,,     0.0,    20.2,    15.0,    20.9,     9.5,    16.1,       0,     0.0,     6.5,    10.3,    13.2,    12.6,    10.3,     0.2,     0.2,     0.1,    3.65,    5.88,    7.32,   12.78,
820,2013-06-14,,     0.0,    20.2,     6.1,    21.8,     5.3,    15.6,       0,     0.2,     6.0,    10.1,    13.3,    13.2,    10.4,     0.1,     0.2,     0.1,    3.79,    5.70,    7.23,   12.78,
820,2013-06-15,,     0.0,    20.2,     7.3,    17.1,     4.6,    10.5,       0,     0.0,     5.8,    10.1,    12.2,    12.5,    10.4,     0.2,     0.2,     0.1,    3.55,    5.64,    7.24,   12.76,
820,2013-06-16,,     0.0,    20.2,    11.7,    20.1,     5.9,    13.4,       0,     0.0,     5.3,     9.9,    12.3,    12.4,    10.3,     0.2,     0.2,     0.1,    3.45,    5.47,    7.17,   12.78,
820,2013-06-17,,     0.0,    20.2,    11.3,    22.2,     9.1,    16.0,       0,     0.0,     5.1,     9.9,    12.9,    12.7,    10.2,     0.1,     0.2,     0.1,    3.52,    5.40,    7.15,   12.78,
820,2013-06-18,,     0.0,    20.2,    11.0,    22.9,     8.2,    16.1,       0,     0.0,     5.0,     9.5,    13.1,    12.9,    10.3,     0.1,     0.2,     0.1,    3.46,    5.34,    7.00,   12.78,
820,2013-06-19,,     0.0,    20.2,    13.4,    22.4,     9.6,    16.6,       0,     0.0,     5.5,     9.1,    13.5,    13.0,    10.4,     0.1,     0.2,     0.1,    3.46,    5.53,    6.87,   12.77,
820,2013-06-20,,     0.0,    20.2,     3.4,    17.9,     3.0,    12.3,       0,     0.0,     5.1,     9.0,    10.9,    12.0,    10.4,     0.1,     0.2,     0.1,    3.37,    5.42,    6.82,   12.76,
820,2013-06-21,,     0.0,    20.2,     6.9,    16.6,     1.3,     9.6,       0,     0.0,     4.8,     8.4,    11.7,    12.0,    10.1,     0.1,     0.2,     0.1,    3.36,    5.29,    6.60,   12.78,
820,2013-06-22,,     0.0,    20.2,     7.8,    17.8,     5.1,    11.7,       0,     0.0,     5.0,     8.1,    12.5,    12.2,    10.1,     0.2,     0.2,     0.1,    3.27,    5.37,    6.47,   12.78,
820,2013-06-23,,     0.0,    20.2,     5.4,    16.6,     5.3,    10.9,       0,     0.0,     5.0,     7.5,    12.2,    12.3,    10.1,     0.1,     0.2,     0.1,    3.38,    5.36,    6.27,   12.77,
820,2013-06-24,,     0.0,    20.2,    14.4,    20.6,     4.9,    13.9,       0,     0.0,     4.8,     7.3,    12.3,    12.0,    10.1,     0.1,     0.2,     0.1,    3.28,    5.29,    6.21,   12.78,
820,2013-06-25,,     0.0,    20.4,     8.7,    19.4,     6.9,    13.0,       0,     0.0,     4.8,     7.3,    11.5,    11.7,    10.1,     0.1,     0.2,     0.1,    3.30,    5.29,    6.20,   12.76,
820,2013-06-26,,     0.0,    20.4,    12.4,    20.1,     6.4,    13.5,       0,     0.0,     4.8,     6.9,    12.8,    12.3,    10.0,     0.1,     0.2,     0.1,    3.37,    5.30,    6.06,   12.76,
820,2013-06-27,,     0.0,    20.4,    14.0,    23.7,    12.2,    18.1,       0,     0.0,     4.3,     6.4,    14.0,    13.2,    10.2,     0.1,     0.2,     0.1,    3.34,    5.11,    5.89,   12.79,
820,2013-06-28,,     0.0,    20.4,    17.4,    28.6,    12.8,    20.6,       0,     0.0,     4.8,     5.6,    15.1,    13.9,    10.5,     0.1,     0.2,     0.1,    3.31,    5.29,    5.61,   12.79,
820,2013-06-29,,     0.0,    20.4,    16.9,    28.3,    14.8,    20.7,       0,     0.0,     5.3,     5.0,    14.8,    13.9,    10.8,     0.1,     0.2,     0.1,    3.39,    5.46,    5.39,   12.79,
820,2013-06-30,,     0.0,    20.4,    18.3,    28.1,    14.6,    20.7,       0,     0.0,     5.2,     4.9,    15.7,    14.5,    11.0,     0.1,     0.2,     0.1,    3.38,    5.41,    5.34,   12.79,
820,2013-07-01,,     0.0,    20.4,    15.7,    26.9,    14.1,    20.4,       0,     0.0,     5.1,     4.4,    15.4,    14.6,    11.3,     0.1,     0.2,     0.1,    3.43,    5.36,    5.17,   12.79,
820,2013-07-02,,     0.0,    20.4,    15.5,    27.4,    13.3,    20.7,       0,     0.0,     4.1,     4.0,    15.7,    14.7,    11.4,     0.1,     0.2,     0.1,    3.29,    5.04,    5.03,   12.79,
820,2013-07-03,,     0.0,    20.4,    17.6,    27.2,    14.0,    20.8,       0,     0.0,     4.8,     3.7,    16.2,    15.1,    11.6,     0.1,     0.2,     0.1,    3.37,    5.26,    4.93,   12.78,
820,2013-07-04,,     0.0,    20.4,    16.2,    26.6,    14.4,    19.7,       0,     0.0,     4.9,     3.5,    16.1,    15.0,    11.7,     0.1,     0.2,     0.1,    3.39,    5.29,    4.86,   12.80,
820,2013-07-05,,     0.0,    20.4,    14.1,    23.9,    10.8,    17.6,       0,     0.0,     4.7,     3.5,    15.9,    15.2,    11.9,     0.1,     0.2,     0.1,    3.43,    5.22,    4.87,   12.79,
820,2013-07-06,,     0.0,    21.0,     9.9,    23.1,     9.2,    14.7,       0,     3.5,     6.7,     3.2,    15.4,    15.2,    12.0,     0.1,     0.2,     0.1,    4.83,    5.92,    4.75,   12.76,
820,2013-07-07,,     0.0,    21.3,     9.7,    22.5,     9.6,    14.8,       0,     6.6,     6.8,     3.1,    15.1,    15.0,    12.1,     0.1,     0.2,     0.1,    5.87,    5.95,    4.71,   12.78,
820,2013-07-08,,     0.0,    22.1,    12.7,    23.2,     9.1,    14.2,       0,    13.5,    13.8,     2.9,    14.1,    14.2,    12.0,     0.1,     0.1,     0.2,    8.52,    8.64,    4.65,   12.79,
820,2013-07-09,,     0.0,    22.1,    14.8,    23.1,    10.8,    17.1,       0,    10.5,    13.2,     3.2,    14.9,    14.7,    11.9,     0.1,     0.2,     0.1,    7.33,    8.37,    4.76,   12.80,
820,2013-07-10,,     0.0,    22.1,    13.7,    25.5,    13.6,    19.1,       0,     8.6,    12.3,     3.5,    15.0,    15.1,    12.1,     0.1,     0.2,     0.1,    6.60,    8.00,    4.84,   12.80,
820,2013-07-11,,     0.0,    22.1,    16.3,    26.6,    12.0,    19.3,       0,     6.6,    11.3,     3.4,    15.1,    15.1,    12.1,     0.1,     0.2,     0.1,    5.87,    7.62,    4.83,   12.79,
820,2013-07-12,,     0.0,    22.2,    10.3,    25.2,     9.9,    16.8,       0,     5.6,    10.6,     3.5,    15.1,    15.0,    12.2,     0.1,     0.2,     0.1,    5.54,    7.34,    4.84,   12.79,
820,2013-07-13,,     0.0,    22.4,    12.9,    18.7,     9.7,    13.3,       0,     9.6,     9.9,     3.3,    15.3,    14.8,    12.2,     0.1,     0.2,     0.1,    6.95,    7.08,    4.79,   12.80,
820,2013-07-14,,     0.0,    22.4,    11.9,    22.2,    11.2,    15.8,       0,     8.6,     8.7,     3.2,    15.3,    15.2,    12.3,     0.1,     0.2,     0.1,    6.61,    6.62,    4.76,   12.79,
820,2013-07-15,,     0.0,    22.4,    13.4,    24.2,    10.1,    17.2,       0,     6.9,     9.3,     3.3,    15.4,    15.1,    12.3,     0.1,     0.2,     0.1,    5.97,    6.86,    4.80,   12.80,
820,2013-07-16,,     0.0,    22.4,    14.7,    26.5,    12.7,    18.2,       0,     6.2,     8.7,     3.5,    16.0,    15.3,    12.4,     0.1,     0.2,     0.1,    5.74,    6.65,    4.84,   12.79,
820,2013-07-17,,     0.0,    22.5,    12.8,    24.7,    12.3,    16.7,       0,     4.8,     8.1,     3.2,    16.1,    15.6,    12.6,     0.1,     0.2,     0.1,    5.26,    6.40,    4.76,   12.77,
820,2013-07-18,,     0.0,    22.6,    13.5,    24.2,    11.9,    16.9,       0,     4.8,     8.0,     3.3,    16.3,    16.0,    12.7,     0.1,     0.2,     0.1,    5.24,    6.38,    4.79,   12.79,
820,2013-07-19,,     0.0,    22.6,    15.3,    25.6,    13.0,    18.3,       0,     4.2,     7.6,     3.7,    15.6,    15.6,    12.9,     0.1,     0.2,     0.1,    5.06,    6.23,    4.92,   12.79,
820,2013-07-20,,     0.0,    22.6,    16.9,    26.1,    13.4,    19.6,       0,     3.5,     6.8,     3.2,    15.6,    15.7,    12.8,     0.1,     0.2,     0.1,    4.80,    5.93,    4.73,   12.79,
820,2013-07-21,,     0.0,    22.6,    14.6,    27.1,    12.8,    19.4,       0,     1.9,     6.4,     3.3,    15.2,    15.4,    12.8,     0.1,     0.2,     0.1,    4.30,    5.82,    4.77,   12.75,
820,2013-07-22,,     0.0,    22.6,    15.0,    26.5,    13.0,    19.3,       0,     1.2,     5.6,     2.8,    15.4,    15.5,    12.7,     0.1,     0.2,     0.1,    4.07,    5.53,    4.61,   12.80,
820,2013-07-23,,     0.0,    22.6,    15.9,    26.8,    13.1,    19.9,       0,     0.3,     6.0,     2.9,    15.9,    15.6,    12.7,     0.2,     0.2,     0.1,    3.78,    5.68,    4.64,   12.80,
820,2013-07-24,,     0.0,    22.6,    15.2,    26.6,    12.3,    19.4,       0,     0.1,     6.3,     3.0,    16.0,    15.6,    12.8,     0.1,     0.2,     0.1,    3.71,    5.77,    4.67,   12.79,
820,2013-07-25,,     0.0,    22.6,    13.0,    22.1,    12.2,    16.6,       0,     0.1,     5.7,     2.8,    15.4,    15.3,    12.8,     0.1,     0.2,     0.1,    3.71,    5.57,    4.63,   12.80,
820,2013-07-26,,     0.0,    22.6,    13.8,    25.0,    11.9,    18.4,       0,     0.0,     5.6,     3.0,    15.7,    15.4,    12.8,     0.1,     0.2,     0.1,    3.50,    5.53,    4.69,   12.80,
820,2013-07-27,,     0.0,    22.6,    16.7,    26.9,    11.8,    19.0,       0,     0.0,     5.2,     2.4,    16.0,    15.5,    12.8,     0.1,     0.2,     0.1,    3.64,    5.38,    4.49,   12.79,
820,2013-07-28,,     0.0,    22.7,     9.6,    19.6,     9.4,    14.5,       0,     0.0,     5.1,     2.7,    14.2,    14.5,    12.8,     0.1,     0.2,     0.1,    3.60,    5.38,    4.58,   12.78,
820,2013-07-29,,     0.0,    22.7,     9.5,    20.7,     8.3,    13.3,       0,     0.0,     5.2,     2.5,    13.8,    14.1,    12.5,     0.1,     0.2,     0.1,    3.46,    5.40,    4.53,   12.79,
820,2013-07-30,,     0.0,    22.7,    11.5,    20.6,     8.9,    13.3,       0,     0.0,     4.9,     2.6,    13.5,    14.1,    12.4,     0.1,     0.2,     0.1,    3.49,    5.31,    4.56,   12.79,
820,2013-07-31,,     0.0,    22.7,    15.6,    22.9,     9.1,    16.6,       0,     0.0,     4.5,     2.2,    14.6,    14.5,    12.3,     0.1,     0.2,     0.1,    3.31,    5.17,    4.42,   12.79,
820,2013-08-01,,     0.0,    22.7,    15.6,    24.8,    13.6,    19.1,       0,     0.0,     4.4,     2.3,    15.3,    15.0,    12.4,     0.1,     0.2,     0.1,    3.51,    5.13,    4.44,   12.79,
820,2013-08-02,,     0.0,    22.7,    14.9,    23.3,    12.2,    17.2,       0,     0.0,     4.6,     2.4,    15.2,    14.8,    12.5,     0.1,     0.2,     0.1,    3.42,    5.19,    4.50,   12.79,
820,2013-08-03,,     0.0,    22.7,    16.5,    23.1,    10.0,    16.8,       0,     0.0,     4.2,     2.4,    15.3,    15.1,    12.5,     0.1,     0.2,     0.1,    3.44,    5.06,    4.48,   12.80,
820,2013-08-04,,     0.0,    22.7,    13.7,    24.3,    13.6,    18.2,       0,     0.0,     5.1,     2.4,    15.5,    15.3,    12.6,     0.1,     0.2,     0.1,    3.21,    5.35,    4.48,   12.78,
820,2013-08-05,,     0.0,    22.7,    13.3,    24.6,    11.8,    18.3,       0,     0.0,     4.8,     2.5,    16.1,    15.3,    12.7,     0.1,     0.2,     0.1,    3.16,    5.25,    4.52,   12.80,
820,2013-08-06,,     0.0,    22.7,    14.2,    24.7,    12.0,    18.2,       0,     0.0,     4.3,     1.8,    15.9,    15.4,    12.7,     0.1,     0.2,     0.1,    3.35,    5.08,    4.28,   12.79,
820,2013-08-07,,     0.0,    22.7,    15.1,    25.4,    11.4,    17.5,       0,     0.0,     4.1,     2.2,    15.4,    15.2,    12.8,     0.1,     0.2,     0.1,    2.80,    5.02,    4.41,   12.80,
820,2013-08-08,,     0.0,    22.8,    12.6,    24.5,    11.1,    16.0,       0,     0.0,     3.8,     1.8,    15.3,    15.1,    12.8,     0.1,     0.2,     0.1,    3.12,    4.91,    4.28,   12.78,
820,2013-08-09,,     0.0,    22.8,    10.7,    22.9,     9.0,    14.2,       0,     0.0,     3.8,     2.0,    14.1,    14.3,    12.7,     0.1,     0.2,     0.1,    2.84,    4.93,    4.36,   12.80,
820,2013-08-10,,     0.0,    22.8,     9.0,    23.4,     9.0,    13.2,       0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.78,
820,2013-08-11,,     0.0,    22.8,    12.8,    23.4,     8.2,    14.9,       0,     0.0,     3.9,     1.8,    13.6,    13.7,    12.2,     0.1,     0.2,     0.1,    2.64,    4.96,    4.29,   12.79,
820,2013-08-12,,     0.0,    22.8,    12.1,    23.0,     9.0,    15.9,       0,     0.0,     4.3,     1.5,    14.4,    14.3,    12.2,     0.1,     0.2,     0.1,    2.41,    5.09,    4.20,   12.79,
820,2013-08-13,,     0.0,    22.8,    11.4,    21.5,    10.1,    14.9,       0,     0.0,     3.6,     1.5,    14.3,    14.0,    12.2,     0.1,     0.2,     0.1,    3.49,    4.85,    4.20,   12.78,
820,2013-08-14,,     0.0,    22.8,    13.4,    24.1,     8.6,    16.3,       0,     0.0,     4.2,     1.9,    14.2,    14.2,    12.2,     0.1,     0.2,     0.1,    3.15,    5.07,    4.31,   12.79,
820,2013-08-15,,     0.0,    22.8,    12.4,    25.4,    10.1,    17.5,       0,     0.0,     4.1,     1.4,    15.0,    14.7,    12.2,     0.1,     0.2,     0.1,    3.14,    5.03,    4.18,   12.79,
820,2013-08-16,,     0.0,    22.8,    14.6,    26.2,    11.5,    18.9,       0,     0.0,     3.9,     1.5,    15.4,    15.0,    12.4,     0.1,     0.2,     0.1,    3.21,    4.95,    4.21,   12.79,
820,2013-08-17,,     0.0,    22.8,    15.8,    27.1,    11.9,    19.1,       0,     0.0,     4.4,     1.4,    16.1,    15.2,    12.5,     0.1,     0.2,     0.1,    3.28,    5.12,    4.17,   12.79,
820,2013-08-18,,     0.0,    22.9,    12.8,    27.1,    10.2,    16.8,       0,     0.0,     3.9,     1.4,    14.2,    14.5,    12.7,     0.1,     0.2,     0.1,    3.05,    4.97,    4.17,   12.78,
820,2013-08-19,,     0.0,    22.9,    14.3,    25.6,    10.1,    17.5,       0,     0.0,     3.7,     1.4,    14.9,    14.7,    12.5,     0.1,     0.2,     0.1,    3.03,    4.89,    4.16,   12.79,
820,2013-08-20,,     0.0,    22.9,    15.2,    26.6,    12.4,    17.9,       0,     0.0,     4.2,     1.1,    15.4,    14.7,    12.6,     0.1,     0.2,     0.1,    3.13,    5.07,    4.07,   12.79,
820,2013-08-21,,     0.0,    22.9,    11.7,    25.2,    11.5,    16.7,       0,     0.0,     3.8,     1.5,    15.0,    14.8,    12.7,     0.1,     0.2,     0.1,    3.34,    4.93,    4.21,   12.78,
820,2013-08-22,,     0.0,    22.9,    13.6,    23.9,    10.5,    16.9,       0,     0.0,     3.6,     1.3,    15.2,    14.9,    12.7,     0.1,     0.2,     0.1,    3.39,    4.85,    4.14,   12.79,
820,2013-08-23,,     0.0,    23.1,    10.9,    22.1,    10.2,    15.4,       0,     8.0,     3.3,     1.3,    14.5,    14.4,    12.7,     0.1,     0.2,     0.1,    6.38,    4.78,    4.14,   12.79,
820,2013-08-24,,     0.0,    23.5,     8.1,    15.4,     7.7,    11.2,       0,    14.1,     3.9,     1.5,    13.0,    13.6,    12.5,     0.1,     0.2,     0.1,    8.78,    4.99,    4.19,   12.78,
820,2013-08-25,,     0.0,    23.6,     8.7,    20.3,     7.2,    12.6,       0,    13.3,     3.6,     1.3,    13.4,    13.6,    12.3,     0.1,     0.2,     0.1,    8.46,    4.89,    4.14,   12.79,
820,2013-08-26,,     0.0,    23.6,    10.8,    19.4,     7.4,    13.4,       0,    10.8,     4.4,     1.2,    13.5,    13.5,    12.2,     0.1,     0.2,     0.1,    7.46,    5.15,    4.10,   12.80,
820,2013-08-27,,     0.0,    23.6,     9.7,    15.0,     9.2,    11.8,       0,    10.5,     3.4,     1.4,    13.0,    13.2,    12.1,     0.1,     0.2,     0.1,    7.35,    4.82,    4.18,   12.79,
